Format Version,1.23,Take Name,Take 2024-02-05 01.13.09 PM_005,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2024-02-22 11.23.55.747 AM,Capture Start Frame,410081,Total Frames in Take,484,Total Exported Frames,484,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,ROSbot_Coco:Marker1,ROSbot_Coco:Marker1,ROSbot_Coco:Marker1,ROSbot_Coco:Marker2,ROSbot_Coco:Marker2,ROSbot_Coco:Marker2,ROSbot_Coco:Marker4,ROSbot_Coco:Marker4,ROSbot_Coco:Marker4,Unlabeled 4023,Unlabeled 4023,Unlabeled 4023,Unlabeled 4024,Unlabeled 4024,Unlabeled 4024,Unlabeled 4025,Unlabeled 4025,Unlabeled 4025,Unlabeled 4026,Unlabeled 4026,Unlabeled 4026,Unlabeled 4027,Unlabeled 4027,Unlabeled 4027,Unlabeled 4028,Unlabeled 4028,Unlabeled 4028,Unlabeled 4029,Unlabeled 4029,Unlabeled 4029
,ID,"DA0F0","DA0F0","DA0F0","DA0C0","DA0C0","DA0C0","D9B10","D9B10","D9B10","D9AF0","D9AF0","D9AF0","D9B40","D9B40","D9B40","D9B60","D9B60","D9B60","D9B70","D9B70","D9B70","D9B80","D9B80","D9B80","DA070","DA070","DA070","DA120","DA120","DA120"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
23,0.383333,4.089056,1.217785,2.176486,4.182973,1.204027,2.300887,4.231114,1.220253,2.087921,4.275267,1.203641,2.263628,4.004786,1.253024,2.045046,0.310190,-0.000416,0.011161,0.010179,-0.000217,0.010147,0.009743,-0.000605,0.410414,4.110880,1.223539,2.092204,4.069969,1.221736,2.130885
24,0.400000,4.090021,1.217698,2.176997,4.184232,1.203939,2.301263,4.232016,1.220214,2.088219,4.276438,1.203562,2.263829,4.005807,1.253240,2.045882,0.310317,-0.000716,0.010698,0.010194,-0.000204,0.010150,0.010061,-0.000265,0.410448,4.111776,1.223466,2.092708,4.070908,1.221591,2.131430
25,0.416667,4.090950,1.217601,2.177465,4.185390,1.203786,2.301625,4.232918,1.220207,2.088512,4.277535,1.203462,2.264022,4.006712,1.253450,2.046713,0.310170,-0.000438,0.011128,0.010153,-0.000189,0.010142,0.010042,-0.000262,0.410438,4.112595,1.223484,2.093129,4.071891,1.221527,2.132004
26,0.433333,4.091952,1.217540,2.178026,4.186462,1.203542,2.301938,4.233822,1.220194,2.088831,4.278671,1.203334,2.264251,4.007638,1.253715,2.047529,0.310329,-0.000718,0.010703,0.010197,-0.000185,0.010116,0.010107,-0.000246,0.410463,4.113510,1.223521,2.093647,4.072883,1.221442,2.132619
27,0.450000,4.092927,1.217489,2.178593,4.187603,1.203379,2.302261,4.234620,1.220149,2.089110,4.279795,1.203150,2.264431,4.008437,1.253966,2.048303,0.310287,-0.000750,0.010715,0.010208,-0.000198,0.010172,0.010037,-0.000285,0.410444,4.114275,1.223495,2.094088,4.073841,1.221413,2.133241
28,0.466667,4.093878,1.217435,2.179220,4.188780,1.203293,2.302557,4.235343,1.220063,2.089332,4.280890,1.202996,2.264572,4.009261,1.254252,2.049110,0.310274,-0.000777,0.010674,0.010205,-0.000203,0.010136,0.010014,-0.000283,0.410443,4.114968,1.223437,2.094517,4.074632,1.221453,2.133840
29,0.483333,4.094785,1.217428,2.179790,4.189991,1.203187,2.302861,4.236026,1.219982,2.089524,4.282008,1.202851,2.264657,4.010053,1.254504,2.049835,0.310207,-0.000387,0.011141,0.010187,-0.000201,0.010144,0.009802,-0.000598,0.410408,4.115631,1.223393,2.094977,4.075340,1.221503,2.134348
30,0.500000,4.095507,1.217414,2.180224,4.191144,1.203099,2.303181,4.236683,1.219902,2.089681,4.283038,1.202734,2.264664,4.010784,1.254799,2.050540,0.310117,-0.000459,0.011098,0.010187,-0.000190,0.010142,0.010055,-0.000255,0.410459,4.116197,1.223378,2.095403,4.076129,1.221575,2.134951
31,0.516667,4.096271,1.217488,2.180627,4.192252,1.203064,2.303424,4.237264,1.219855,2.089850,4.283973,1.202629,2.264673,4.011432,1.255084,2.051181,0.310163,-0.000414,0.011137,0.010180,-0.000206,0.010149,0.009752,-0.000627,0.410398,4.116783,1.223442,2.095861,4.076850,1.221660,2.135543
32,0.533333,4.097073,1.217673,2.181102,4.193390,1.202973,2.303645,4.237831,1.219939,2.090049,4.284901,1.202537,2.264718,4.012032,1.255376,2.051775,0.310215,-0.000402,0.011188,0.010173,-0.000258,0.010133,0.010083,-0.000270,0.410451,4.117396,1.223639,2.096426,4.077404,1.221760,2.136134
33,0.550000,4.097895,1.217855,2.181697,4.194497,1.202969,2.303920,4.238271,1.220098,2.090251,4.285889,1.202419,2.264704,4.012521,1.255637,2.052324,0.310177,-0.000430,0.011103,0.010190,-0.000188,0.010136,0.009772,-0.000607,0.410406,4.118001,1.223971,2.097008,4.078018,1.221947,2.136781
34,0.566667,4.098680,1.218110,2.182435,4.195576,1.202968,2.304270,4.238734,1.220402,2.090474,4.286894,1.202376,2.264746,4.012991,1.255978,2.052841,0.310169,-0.000422,0.011148,0.010180,-0.000228,0.010105,0.010064,-0.000261,0.410424,4.118529,1.224418,2.097580,4.078712,1.222400,2.137492
35,0.583333,4.099406,1.218506,2.183118,4.196656,1.203007,2.304693,4.239126,1.220763,2.090710,4.287826,1.202399,2.264847,4.013445,1.256364,2.053431,0.310272,-0.000752,0.010680,0.010230,-0.000175,0.010194,0.009774,-0.000581,0.410446,4.119054,1.224932,2.098191,4.079325,1.222930,2.138167
36,0.600000,4.100056,1.218905,2.183738,4.197712,1.203055,2.305071,4.239530,1.221238,2.090924,4.288773,1.202487,2.264951,4.013811,1.256730,2.054018,0.310139,-0.000420,0.011104,0.010187,-0.000212,0.010137,0.009786,-0.000604,0.410418,4.119492,1.225557,2.098773,4.080017,1.223607,2.138812
37,0.616667,4.100667,1.219383,2.184397,4.198687,1.203065,2.305424,4.239920,1.221821,2.091163,4.289744,1.202518,2.265025,4.014122,1.257198,2.054629,0.310121,-0.000451,0.011126,0.010165,-0.000243,0.010166,0.009766,-0.000597,0.410391,4.119907,1.226245,2.099432,4.080606,1.224276,2.139463
38,0.633333,4.101347,1.219979,2.185045,4.199635,1.203157,2.305681,4.240291,1.222436,2.091349,4.290688,1.202573,2.265019,4.014491,1.257722,2.055233,0.310173,-0.000397,0.011153,0.010210,-0.000194,0.010163,0.010043,-0.000298,0.410437,4.120284,1.226948,2.100034,4.081097,1.224881,2.140228
