X_dist,Y_dist,Z_dist,distance,Touch
0.3193009999999998,-0.676956,0.110242,0.7565552544930211,1
0.9426230000000002,-0.342365,0.955306,1.3850492651851776,0
-0.193114,-0.0709389999999999,-0.128136,0.242372014087848,0
-1.531547,0.013636,-0.251831,1.552172994954493,0
-0.126341,-0.118417,-0.0648239999999999,0.1848966877637347,1
0.1824149999999997,-0.104042,0.005831,0.2100808666918525,1
-0.2206729999999999,-0.345938,0.33709,0.5310361012897333,0
-0.003157,-0.416978,-0.25007,0.4862258981512606,1
0.3581020000000001,-0.5834520000000001,-0.278483,0.7390575485014683,0
0.1949719999999999,0.083813,0.111298,0.2396371101415637,0
-0.0703,-0.341642,0.386008,0.5202533250523249,0
0.4102030000000001,-0.5850489999999999,0.2104079999999999,0.744862645105794,0
-0.1878490000000003,-0.313987,0.039579,0.3680238853810988,1
-0.0532379999999998,-0.5866020000000001,-0.305616,0.6635791817891818,1
0.0580540000000002,-0.055726,0.3128649999999999,0.323048235124416,0
0.2247209999999997,-0.320503,0.0928469999999999,0.4022962419150841,0
-0.319191,-0.4192419999999999,-0.221852,0.5717211373991694,0
-0.1180189999999998,-0.3444089999999999,0.3650469999999999,0.5155631443877655,0
0.1566809999999998,-0.439462,-0.1507360000000001,0.4903030969726787,1
-0.3745880000000001,-0.677967,-0.105423,0.7817093013147536,1
0.4267240000000001,-0.336158,0.0400609999999999,0.5447021726237193,0
0.3417319999999999,-0.44502,-0.283923,0.6288368867623781,0
-0.1688930000000001,-0.437413,0.137594,0.4886584562391201,1
-0.1758329999999999,-0.220117,0.178653,0.3335950119336318,0
-0.1780820000000003,-0.1270529999999999,-0.088274,0.2358982039121962,0
0.183165,-0.673304,0.3965839999999999,0.802599877085089,0
0.0818989999999999,-0.4370719999999999,0.251529,0.510887675742917,1
-0.1450009999999999,-0.677834,-0.319091,0.7630879948197324,1
0.3307520000000004,-0.393197,-0.184249,0.5458465538170963,0
-0.464976,-0.677719,0.2743699999999999,0.8664782861889846,0
0.599785,-0.6759609999999999,-0.16503,0.9186404196670208,0
-0.2279239999999998,0.153729,-0.10601,0.294652465316345,0
0.1606419999999997,-0.102268,-0.0289159999999999,0.1926155005289032,1
0.1559810000000001,-0.0893119999999999,0.0378409999999999,0.1836808291194266,1
-0.28227,-0.531263,-0.183551,0.6289735270025282,1
-0.4437009999999999,-0.5145230000000001,0.263026,0.7285514200150872,0
0.3785789999999998,-0.340001,-0.1842749999999999,0.5411839011528334,0
0.1150759999999997,-0.577922,0.357372,0.6891669393144161,1
-0.2473300000000002,-0.3296189999999999,0.236014,0.4748930640228388,0
0.0007580000000002,-0.0936519999999999,0.1913329999999999,0.2130248543175185,1
0.0375799999999999,-0.267031,0.183265,0.3260427450289302,1
-0.5104129999999998,-0.4811269999999999,0.131096,0.7135760519482137,0
-0.2782509999999999,-0.629931,0.225825,0.7247300286223829,1
-0.3167490000000001,-0.460803,0.042339,0.5607690475864374,1
0.2387179999999999,-0.604495,0.30646,0.7185528652430522,0
0.0979909999999999,-0.12441,0.148992,0.217436658006418,1
-0.1530020000000003,-0.456467,0.281711,0.5577928124438322,0
-0.3251480000000001,-0.10669,0.128538,0.3655488961110402,0
-0.1896420000000001,-0.36354,0.195567,0.4542817091332206,0
0.038148,0.1028029999999999,-0.257789,0.2801408489206813,0
-0.138884,0.12245,0.1459859999999999,0.2357852415907323,0
-0.5809690000000001,0.004831,-0.248939,0.632075108862072,0
-0.1757639999999996,-0.451952,0.267104,0.553622742321881,0
-0.452735,-0.676774,-0.340846,0.8827049467500451,0
0.5558569999999996,-0.6635759999999999,0.656887,1.086651113740744,0
-0.342791,-0.6789510000000001,-0.173593,0.78013759025636,1
1.3334710000000003,-0.267532,0.922612,1.6434509975685314,0
0.1431169999999997,0.0950499999999999,-0.190806,0.2567565146690535,0
0.041071,-0.482785,0.396912,0.6263444092589955,0
-0.18873,-0.3394849999999999,-0.0070969999999999,0.3884835202862535,1
0.3702769999999999,-0.426828,-0.1463459999999999,0.58369885217379,0
-1.078645,-0.0142219999999999,-0.0810039999999999,1.0817758313647978,0
-0.2898209999999999,-0.331234,-0.320767,0.5446132968317978,0
0.1271599999999999,-0.410152,-0.285621,0.5157263657648308,0
0.0864599999999999,-0.162432,0.3068010000000001,0.3577517852156717,0
-0.3384770000000001,-0.4259469999999999,0.0319489999999999,0.5449938210099267,0
-0.0776530000000002,-0.464371,0.329659,0.574756879324641,0
-0.92143,-0.325489,-0.8482550000000001,1.2940297056273478,0
0.612584,-0.676494,-0.0757269999999999,0.9157717333599024,0
-0.2129919999999998,-0.357361,-0.0007449999999999,0.4160204699410835,1
-0.1700949999999998,-0.065031,0.1060349999999999,0.2107243726079163,0
-0.0775279999999996,-0.4757099999999999,0.3381729999999999,0.5887882240780634,0
-0.2934509999999999,-0.4795569999999999,-0.00043,0.5622175651382656,1
0.0223979999999999,-0.114226,0.182134,0.2161528242609844,0
0.3535399999999997,-0.424773,-0.1190379999999999,0.5653252856303173,0
-0.190493,-0.398115,0.204986,0.4866234647753846,0
-0.1778429999999997,-0.435869,0.1063809999999998,0.4826249423423948,1
0.1540510000000003,-0.3757959999999999,0.167275,0.4392439753052967,1
-0.2127279999999998,-0.385755,0.0483289999999998,0.4431656735917166,1
0.0410239999999997,-0.0030949999999999,0.058225,0.0712930447238717,0
0.2270769999999999,-0.677176,-0.2479249999999999,0.7560410733088514,1
0.270094,-0.348397,0.0850719999999999,0.4489637887725468,1
-0.302904,-0.603471,-0.0855859999999999,0.6806269495494577,1
0.289997,-0.347794,-0.305737,0.5463826860488902,0
-0.368688,-0.2311099999999999,0.0048759999999999,0.4351625544782088,0
0.2537919999999998,-0.519433,0.530008,0.7843019194270787,0
0.366193,-0.671262,0.277112,0.8133148507417038,0
0.3502670000000001,-0.569928,-0.2740199999999999,0.7229051506753843,0
0.0839429999999996,-0.476535,0.60971,0.7783818584563749,0
0.020982,-0.440153,-0.3181889999999999,0.5435247441046267,1
0.3463929999999999,-0.6747380000000001,0.069921,0.7616747503587079,0
0.031976,-0.673685,-0.364649,0.7667090954214643,1
-0.0463020000000002,-0.2087599999999999,0.2363179999999999,0.3187017570205724,1
-0.144444,-0.115573,-0.023622,0.1864917862775731,1
-0.389888,-0.559592,-0.135949,0.6954408598932047,0
-0.3067419999999998,-0.31885,0.071159,0.4481289773547343,0
-0.5244940000000002,-0.486213,0.084965,0.7202194725429188,0
0.1715560000000002,-0.3510999999999999,-0.288012,0.4854416373571596,0
0.2615,-0.276268,0.1816589999999999,0.4215521914366002,0
-0.0299079999999998,-0.677393,-0.311806,0.7463100873959831,1
-0.057449,-0.676094,0.503632,0.8450140092690771,0
-0.334629,-0.4248939999999999,0.0472529999999999,0.5429036055194328,0
-0.1939590000000004,-0.326549,-0.009057,0.3799162701583075,1
-0.0862859999999998,-0.489754,0.439724,0.6638233578957583,0
-0.0461249999999999,-0.67476,0.333671,0.7541650412648415,1
-0.3428429999999998,-0.4193389999999999,-0.2047909999999999,0.5790732883245434,0
0.0483319999999998,-0.415901,-0.319274,0.5265410820638785,0
-0.1138639999999999,-0.168288,0.1328949999999999,0.2427899142571618,1
0.2223249999999996,-0.676435,0.292557,0.7697936821636041,1
-0.1690040000000001,-0.339208,-0.0753709999999999,0.3864003195146195,1
-0.2305920000000001,-0.23517,-0.212295,0.3918504388015918,0
0.1120309999999999,-0.315251,0.392605,0.5158224733248834,0
0.3660510000000001,-0.608662,-0.310357,0.7751027237044135,0
0.184695,-0.536822,-0.388981,0.6881833484399343,0
-0.146171,0.0680779999999999,0.09853,0.1889675533656506,1
-0.1541830000000001,-0.6772239999999999,0.363591,0.783966299623906,1
-0.0760639999999996,-0.469852,0.34024,0.5850725524240561,0
-0.4741429999999997,-0.671909,0.376842,0.9045900627875588,0
-0.1586370000000001,-0.426044,-0.170574,0.4855663468373812,1
-0.1719700000000004,-0.047292,0.068045,0.1908935205526896,0
-0.0531739999999998,-0.585781,0.3687669999999999,0.6942304765177051,1
0.067504,-0.677632,-0.2946729999999999,0.7420068021042665,1
-0.2223190000000001,-0.448953,0.207573,0.5422832141040326,1
-0.1418159999999999,-0.318329,-0.233425,0.4194429171198388,1
-0.0490699999999999,-0.67464,0.479326,0.8290358308155323,0
0.1216460000000001,-0.348148,0.389278,0.5362295595209202,0
0.2750880000000002,-0.354855,-0.243862,0.5109443744802364,0
0.3922859999999999,-0.4206129999999999,-0.0316039999999999,0.576022928693815,0
-0.1025879999999999,-0.6791320000000001,0.361127,0.7759879388862948,0
0.2277269999999998,0.0792399999999999,0.166897,0.2932459253561759,0
-0.19652,-0.0886679999999999,-0.1436860000000001,0.2590903147938958,0
-0.1595910000000002,-0.162167,-0.089581,0.2445243929161263,1
-0.2896670000000001,-0.4184989999999999,-0.241036,0.5631578261784169,0
0.10576,-0.3008769999999999,-0.201975,0.3774997315946065,1
-0.4300799999999998,-0.461691,-0.03758,0.6320914825252748,0
0.0325209999999995,-0.0427559999999999,0.2364379999999999,0.2424636443283816,1
-0.2985009999999999,-0.310536,0.1269919999999999,0.4490683938566596,0
-0.4301319999999999,-0.512791,0.28688,0.7281952221108018,0
0.5453619999999999,-0.67311,-0.277582,0.9096969549624754,0
0.1889960000000003,-0.3648099999999999,0.123283,0.4289574829805399,1
0.3011780000000001,-0.35325,0.2618879999999999,0.5329906891569496,0
-0.1473789999999999,-0.001197,0.061558,0.1597228531362997,1
0.0923739999999999,-0.444682,-0.281162,0.5341601887486562,1
0.1753260000000001,-0.297044,0.357809,0.4969925801186574,0
0.0620660000000001,-0.40512,0.266239,0.4887306086966521,0
-0.33202,-0.426283,0.061401,0.5438056263868553,0
-0.0858559999999997,-0.140714,-0.130745,0.2103947184627027,1
-0.4778880000000001,-0.49548,0.205277,0.7183425489785498,0
-0.0543529999999998,0.117418,0.2366579999999999,0.2697188245136034,0
0.3690380000000002,-0.403896,0.0554669999999999,0.549906912439733,0
0.3929149999999999,-0.393741,0.140569,0.5737367131943013,0
-0.0069949999999998,-0.437052,-0.1686489999999999,0.4685145311833988,1
-0.029203,-0.182219,-0.183028,0.2599150398764951,1
-0.487136,-0.5706370000000001,-0.270522,0.7975651827587512,0
0.4208389999999999,-0.464593,0.017935,0.6271154469433838,0
-0.0621260000000001,-0.394656,0.266155,0.4800536243348237,0
-0.0093419999999997,-0.153035,-0.250312,0.2935354859859366,0
0.3865180000000001,-0.3497709999999999,0.1856879999999999,0.5533678253286868,0
-0.2089820000000002,-0.136652,-0.000863,0.249695795313017,0
0.1456699999999999,-0.191994,-0.214137,0.3223912215073481,0
0.4423590000000001,-0.062888,0.017454,0.4471476574253746,0
-0.2698360000000001,-0.438527,0.163237,0.5401515665014776,1
0.0599799999999999,-0.516141,0.3325599999999999,0.6169240519553439,1
-0.3670059999999999,-0.6030389999999999,-0.129486,0.7177158656132661,1
-0.0184870000000003,-0.196367,0.480869,0.5197468258864117,0
-0.2514419999999999,-0.3526789999999999,-0.112227,0.4474376559186765,0
0.1823739999999998,-0.5747450000000001,0.338568,0.6915348013838494,0
-0.168736,-0.199959,-0.18081,0.3180372548570371,0
0.272885,-0.450881,0.052118,0.5296000238953922,1
0.0071749999999999,-0.675448,0.4758760000000001,0.8262804903330346,0
-0.0328000000000003,-0.3383949999999999,-0.355076,0.4915953435509738,0
0.1429489999999997,-0.385243,0.22185,0.4669732413639992,0
-0.1810779999999998,-0.547945,0.542741,0.7922125713405462,0
0.1546379999999998,-0.14841,0.0939439999999999,0.2340169102436829,1
-0.1269129999999996,0.090885,-0.265821,0.3082657892712065,0
-0.2177839999999999,-0.5498810000000001,0.515223,0.7843811092485592,0
-0.261425,-0.679957,-0.26098,0.7738185270940467,1
0.2122160000000001,-0.679052,-0.3682789999999999,0.8011096499237792,0
-0.184838,-0.677146,-0.3025139999999999,0.7643340315307177,1
0.0110489999999998,-0.328983,0.406929,0.5233957448537387,0
-0.1632959999999998,-0.597375,-0.301679,0.6888633342557869,1
0.1348289999999998,-0.665413,-0.569691,0.8862850305014747,0
-0.0302599999999999,-0.3255849999999999,0.3678040000000001,0.4921392508640212,0
0.1437160000000001,-0.3218959999999999,-0.4032499999999999,0.5356135602951068,0
0.1821359999999998,-0.20969,0.351097,0.4476745715416501,0
0.1969739999999999,-0.330413,0.366606,0.5313863627164325,0
-0.055941,-0.6769040000000001,0.5036330000000001,0.845561718259525,0
-0.2848420000000002,-0.424815,0.147133,0.5322131799175968,0
0.0771239999999999,-0.355147,-0.3191859999999999,0.4836912295886705,0
0.3237079999999999,-0.343078,0.2363199999999999,0.5275760852692244,0
-0.0830109999999999,-0.209947,-0.196277,0.2991541904419859,0
0.4133210000000002,-0.581681,0.177481,0.7353139058680994,0
0.1375380000000001,-0.1151419999999999,0.1389409999999999,0.226889803845391,0
-0.2738290000000001,-0.595966,0.2028769999999999,0.6865252155063207,1
-0.388818,-0.676243,0.408259,0.8804313961087485,0
0.002027,-0.677866,-0.303663,0.7427769788126177,1
0.211875,-0.4390619999999999,-0.0635529999999999,0.4916354739825025,1
0.3434269999999997,-0.5918190000000001,-0.008681,0.6843005135545347,0
0.0007039999999998,-0.4345249999999999,0.2413609999999999,0.4970589538093041,1
-0.1734140000000001,-0.1644319999999999,0.165621,0.2907586863036082,0
0.14873,-0.1207749999999999,0.326832,0.378848742572811,0
-0.552044,-0.522202,-0.051088,0.7616150540030049,0
0.0763280000000001,-0.341239,0.3610199999999999,0.5025987058329936,0
0.0905039999999997,-0.681506,-0.6656580000000001,0.9569440814467688,0
0.1104699999999998,-0.472405,0.404627,0.6317381689070243,0
0.42069,-0.3697699999999999,0.0790959999999999,0.5656554660002853,0
0.1972229999999999,-0.1852479999999999,-0.0297,0.2722054797997277,1
-0.1842700000000001,-0.439576,0.1141039999999999,0.4901042904239873,1
0.0276840000000002,-0.1877649999999999,-0.2386179999999999,0.3048944883152202,0
-0.3485290000000001,-0.422238,-0.0283789999999999,0.5482360441689328,0
-0.8961600000000001,-0.597871,-1.762274,2.0654689853195567,0
0.1612769999999999,-0.576585,0.2841190000000001,0.6627096944477273,1
-0.4018079999999999,-0.5567599999999999,-0.3593309999999999,0.7749516978657442,0
-0.3636939999999997,-0.418583,-0.084975,0.5609864562981889,0
-0.090224,-0.1199489999999999,-0.1618639999999999,0.220744393525634,0
-0.1744699999999999,-0.4751839999999999,0.3038369999999999,0.5903867692665545,1
0.1144859999999998,-0.402173,0.348244,0.5441728123133313,0
0.220304,-0.413047,-0.2451409999999999,0.5284276549405793,0
-0.028162,-0.676994,0.5552800000000001,0.8760421523419978,0
-0.6039840000000001,0.0262959999999999,-0.20572,0.6385991467830192,0
0.283198,-0.678218,0.261618,0.7801440512187476,0
-0.1336080000000001,-0.3477930000000001,-0.34939,0.510768480441971,0
-0.1026159999999998,-0.458643,0.266027,0.5400498214368745,1
-0.259558,-0.677963,-0.601138,0.9425343918271628,0
0.2048579999999999,-0.433733,-0.6138399999999999,0.7790318742214595,0
0.3767719999999999,-0.360855,-0.118044,0.534890509305409,0
-0.3463259999999999,-0.424908,-0.0114959999999999,0.548288851570046,0
-0.130284,-0.4637149999999999,0.312922,0.5743915911336098,0
-0.3269120000000001,-0.677166,0.097053,0.758185024983348,1
-0.4603030000000001,-0.5085630000000001,0.2366699999999999,0.7256223988260011,0
0.0927759999999997,-0.317052,0.400976,0.5195297002636134,0
0.2849509999999999,-0.675774,-0.1963739999999999,0.7592300832771315,1
-0.5792660000000001,-0.944812,2.034685,2.316929404044284,0
-0.3219699999999998,-0.4271589999999999,0.092031,0.5427699302116873,0
-0.094405,-0.675191,-0.362161,0.7719817228581258,1
-0.177267,0.013168,0.1272109999999998,0.2185855073741165,1
-0.0911039999999998,-0.098094,0.1283969999999999,0.1854943698903014,1
0.3042169999999999,-0.674211,-0.1756080000000001,0.7602280087407988,1
-0.313855,-0.605993,0.0300819999999999,0.6831086325014493,1
0.1817229999999998,-0.4388109999999999,-0.0950149999999999,0.4843616341897858,1
0.1998409999999999,0.0589009999999999,-0.0737219999999999,0.2209992904196752,1
0.1607769999999999,-0.673812,-0.221392,0.7272456756399449,1
0.1473489999999997,0.1659569999999999,0.112892,0.2489940909218528,0
-0.3429629999999997,-0.42073,0.030144,0.5436414379027779,0
-0.470679,-0.570236,-0.297459,0.7969878753268459,0
-0.2308449999999999,-0.403816,-0.283122,0.5445317646978917,0
-0.3472159999999999,-0.1515309999999999,0.6381939999999999,0.7421672158300984,0
-0.418495,-0.5034069999999999,0.310046,0.7243515685010974,0
-0.5330009999999996,-0.4958859999999999,0.0353629999999999,0.728864550356237,0
0.1074569999999996,-0.5720609999999999,0.371351,0.6904363546127912,0
-0.11172,-0.2745999999999999,0.1557579999999999,0.3348836707933069,1
-0.19672,-0.0557119999999999,0.109666,0.2320112430465386,1
-0.033209,-0.316195,-0.274279,0.4198941361188556,1
-0.1070109999999999,-0.300169,0.257364,0.4096205697691462,1
0.3856630000000001,-0.419465,0.03405,0.5708294301225193,0
-0.386924,-0.516613,0.3636879999999999,0.740856352398358,0
-0.1078339999999999,-0.462222,0.266413,0.5442914985639589,1
-0.1460409999999998,-0.3616499999999999,-0.340073,0.5174633721433817,0
-0.2552649999999996,-0.462185,0.1688509999999999,0.5543337033331095,1
0.320818,-0.678678,0.161679,0.7678985062161535,0
-0.203977,-0.674236,0.5391879999999999,0.8870876504432919,0
-0.1045359999999999,0.2171480000000001,-0.1939879999999999,0.3093741639891735,0
-0.272672,-0.674175,0.5192849999999999,0.8935988257792195,0
-0.2144990000000001,-0.6760290000000001,-0.287219,0.765192644896042,1
-0.3341589999999996,-0.608551,0.0816699999999999,0.6990468838225371,1
-0.1208420000000001,-0.1140569999999999,-0.1040829999999999,0.1960741163488949,1
0.1345619999999998,-0.115782,-0.096001,0.2018132685652754,1
-0.3150059999999999,-0.6784880000000001,0.1936419999999999,0.7727043227160051,0
0.1760049999999999,-0.309289,0.362367,0.5078851132244379,0
-1.276099,-0.0153959999999999,-0.153971,1.2854465229864678,0
-0.0948519999999999,-0.343799,0.376586,0.5186633491013222,0
0.1296720000000002,-0.412369,0.186969,0.4709781594787598,1
0.2151999999999998,-0.0814749999999999,-0.0299299999999999,0.2320452984333014,0
0.2243440000000001,-0.667243,-0.536953,0.8853598000779118,0
-0.5432519999999998,-0.5133179999999999,-0.0155899999999999,0.7475701657556967,0
0.2967039999999996,-0.418625,-0.189601,0.547018001021904,0
-0.1309489999999999,-0.462613,-0.306531,0.570192671235785,1
-0.0718450000000001,-0.192296,0.2236119999999999,0.3035486487945549,1
-0.1637300000000001,0.082245,-0.276188,0.3314386282089039,0
-0.1891059999999997,-0.0557649999999999,-0.1089499999999999,0.225257445961282,0
-0.1194109999999999,-0.3389409999999999,-0.3532449999999999,0.5039067556870019,0
-0.1851200000000004,-0.0910399999999999,-0.0392589999999999,0.2099975358926864,1
0.078281,-0.362968,0.387948,0.5370077603619896,0
-0.1639749999999997,-0.344687,0.334533,0.5075522206463094,0
-0.3257840000000001,-0.400782,0.0406,0.5180827985756717,0
-0.3159939999999999,-0.338584,0.016532,0.4634270601896267,0
-0.1863139999999998,-0.045015,-0.087059,0.2105196577567044,0
-0.1824280000000002,0.0255299999999999,-0.1039259999999999,0.2115002826475654,1
0.431251,-0.5578919999999999,0.1090229999999999,0.7135172900455882,0
0.3137720000000001,-0.39867,0.141892,0.5268054446833291,0
0.0554590000000003,-0.382657,-0.1426549999999999,0.4121316893360665,1
-0.1892789999999999,-0.314837,0.0286669999999999,0.3684707224448096,1
-0.2299540000000002,-0.334994,0.263282,0.4841665350641245,0
0.402349,-0.306371,0.0325239999999999,0.5067600201456307,0
0.2670590000000001,-0.429034,-0.253775,0.5655019303786681,0
0.193238,-0.415558,0.286209,0.5403193201145042,0
0.2392109999999998,-0.287875,0.0846759999999999,0.3837498444586003,1
0.0937799999999997,-0.301557,0.3411849999999999,0.464906998091016,0
0.0975699999999999,-0.6739379999999999,0.323586,0.7539364907868567,1
0.3201180000000001,-0.321677,0.0990449999999999,0.4645013867342056,0
0.0761979999999999,-0.0898609999999999,0.1238409999999999,0.1709319391044283,1
-0.091431,-0.0970969999999999,0.144278,0.1964779795651411,1
-0.258553,-0.413386,-0.261275,0.5531747141997725,0
0.407543,-0.318964,-0.0325839999999999,0.5185470539893173,0
-0.0561409999999999,-0.6769280000000001,0.5035200000000001,0.8455268886706089,0
0.4468860000000001,-0.339175,-0.024251,0.5615468712600936,0
-0.082902,-0.1108509999999999,-0.1540889999999999,0.2071330628509122,1
-0.348999,-0.46795,-0.0668359999999999,0.5875751487231229,1
0.187837,-0.575448,-0.379467,0.7144356817530882,0
0.0525059999999997,-0.67403,0.394789,0.782899530883114,0
-0.2812190000000001,-0.382878,-0.2038839999999999,0.5169607086626605,0
-0.266696,-0.434646,0.1775389999999999,0.5399666640201041,0
0.1326749999999998,-0.1423029999999999,0.0843039999999999,0.2120376472468979,1
-0.1621430000000003,-0.3738829999999999,-0.32898,0.5237429622801629,0
-0.0840130000000001,-0.088624,-0.186062,0.2225566565820937,0
0.1962249999999996,-0.677465,0.3192049999999999,0.7741801527260951,0
0.2646740000000003,-0.4532459999999999,-0.1239379999999999,0.5393003714406287,1
-1.178759,-0.0489739999999999,-0.7895929999999999,1.4196226042177549,0
-0.3540379999999999,-0.675217,0.456018,0.888376788787843,0
-0.1704489999999998,-0.328538,0.3514079999999999,0.5103701220771057,0
-0.2029679999999998,-0.572888,0.312337,0.6833381821155612,0
-0.200392,-0.599521,0.290213,0.6955616209035689,1
-0.133432,-0.292114,0.3511050000000001,0.4758249769032727,0
0.3013680000000001,-0.562002,0.228902,0.6775433897781012,0
0.0088410000000003,-0.387859,-0.264292,0.4694284060706169,0
0.354613,-0.508602,-0.047803,0.621861319734553,1
1.386548,-0.281812,0.957501,1.7084324758822047,0
0.207252,-0.4417360000000001,-0.284923,0.5650355751003648,0
-0.0429439999999998,-0.339043,0.3961159999999999,0.5231655841519012,0
-0.2104950000000003,-0.3398929999999999,0.288554,0.4930505120066301,0
0.4050189999999998,-0.40507,0.09118,0.5800309368137185,0
-0.1694939999999998,-0.4306569999999999,-0.1726729999999999,0.4939733116414285,1
-0.2969520000000001,-0.397689,-0.166713,0.5235744984183245,0
-0.2434929999999999,-0.387276,-0.172862,0.4890325268006208,0
-0.2301799999999999,-0.619324,-0.285,0.7195624013079059,1
0.1696809999999997,-0.335069,0.377002,0.5321591721712593,0
0.1580350000000001,-0.670875,-0.25736,0.7357190336330847,1
-0.0177910000000001,-0.1749819999999999,-0.200032,0.2663606972302783,1
0.0500530000000001,-0.502429,0.609949,0.7918194146716788,0
0.0174749999999996,-0.414108,-0.3273130000000001,0.5281331378146992,0
-0.6997010000000001,0.2228209999999999,0.619279,0.960592092036469,0
0.1440190000000001,-0.678458,-0.2843249999999999,0.749591512592025,1
-0.0737620000000003,-0.465003,0.342539,0.5822384298326588,0
-0.450774,-0.675778,-0.068922,0.8152443476921505,0
-0.0886310000000003,-0.565992,0.376839,0.6857186231582165,0
0.0918219999999996,-0.3878399999999999,0.3649189999999999,0.5403859933834332,0
-0.1831390000000001,-0.448561,0.355365,0.6008586749536035,0
-0.0015899999999999,-0.414786,-0.246839,0.4826794441624794,1
0.0273080000000001,-0.129132,-0.198277,0.238190195047991,0
0.256583,-0.444209,-0.04069,0.5145990163904319,1
0.073703,-0.359911,0.380836,0.5291541543123328,0
0.0336560000000001,-0.0139399999999999,0.172877,0.1766734475381063,0
-0.0612199999999998,-0.433536,0.234989,0.4969116438734355,1
0.3347869999999999,-0.6724019999999999,-0.1560069999999999,0.7671668456222545,1
0.4209269999999998,-0.571899,0.1422619999999999,0.7242143896485349,0
-0.0567029999999999,-0.676882,0.503675,0.845619877816268,0
-0.4988069999999998,-0.570069,-0.244987,0.7961191607912723,0
-0.016321,-0.525844,0.3583180000000001,0.6365297137612667,1
-0.2124809999999999,0.1289579999999999,0.0517719999999999,0.2538871424649148,0
0.1523240000000001,-0.41008,-0.273231,0.5157745502998379,0
-1.3884710000000002,-0.0017939999999999,-0.1983599999999999,1.4025696509895689,0
-0.1594299999999999,-0.2930699999999999,0.106568,0.3502351901565574,1
-0.3523179999999999,-0.4202829999999999,-0.046506,0.5503894814120269,0
0.258747,-0.564842,-0.1977390000000001,0.6519947906954472,1
-0.1441559999999999,-0.2200609999999999,-0.0948169999999999,0.2796391595359991,1
-0.5232519999999998,-0.5501940000000001,-0.15058,0.7740674580034999,0
0.26187,-0.327929,0.332567,0.535456940780489,0
-0.0262999999999999,-0.2661519999999999,0.28586,0.3914645791179579,1
-0.55437,-0.057541,-0.375656,0.6721268436217973,0
0.360703,-0.6041000000000001,-0.297986,0.7640936594456206,0
0.308659,-0.55138,0.47158,0.7884655852229696,0
0.3567719999999998,-0.575772,-0.272529,0.7301176013554254,0
0.1824859999999999,-0.377638,-0.186518,0.4590213105771887,0
-0.0724230000000001,-0.4134899999999999,-0.662864,0.784606750879063,0
-0.3233889999999997,-0.5511809999999999,-0.224927,0.6774755312267741,0
