Format Version,1.23,Take Name,LeftSide_a_003,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-03-12 02.43.16.851 PM,Capture Start Frame,2135968,Total Frames in Take,1239,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD
,ID,"640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,X,Y,Z,
78,0.216667,-86.218307,-6.485853,51.187916,3.284387,0.108193,1.935548,0.001108
79,0.219444,-86.281906,-6.506408,51.178890,3.284440,0.108179,1.935660,0.001087
80,0.222222,-86.214546,-6.493441,51.189789,3.284450,0.108201,1.935644,0.001105
81,0.225000,-86.191879,-6.484029,51.173500,3.284436,0.108144,1.935633,0.001105
82,0.227778,-86.148186,-6.463901,51.200451,3.284444,0.108202,1.935655,0.001107
83,0.230556,-86.204170,-6.474573,51.177231,3.284507,0.108156,1.935757,0.001105
84,0.233333,-86.196106,-6.507002,51.195259,3.284509,0.108172,1.935782,0.001118
85,0.236111,-86.111488,-6.418086,51.182438,3.284428,0.108161,1.935735,0.001124
86,0.238889,-86.091835,-6.457226,51.176903,3.284540,0.108166,1.935750,0.001121
87,0.241667,-86.067932,-6.402098,51.180836,3.284497,0.108175,1.935774,0.001107
88,0.244444,-86.033539,-6.339853,51.162994,3.284458,0.108151,1.935758,0.001119
89,0.247222,-86.057854,-6.371467,51.162624,3.284517,0.108139,1.935821,0.001107
90,0.250000,-86.045204,-6.358403,51.166569,3.284535,0.108141,1.935848,0.001106
91,0.252778,-86.037636,-6.369002,51.168941,3.284557,0.108165,1.935882,0.001097
92,0.255556,-86.026596,-6.349295,51.153603,3.284570,0.108111,1.935889,0.001107
93,0.258333,-86.004852,-6.353911,51.158855,3.284594,0.108122,1.935912,0.001099
94,0.261111,-86.005722,-6.311972,51.155838,3.284567,0.108101,1.935945,0.001095
95,0.263889,-85.984268,-6.317057,51.135418,3.284575,0.108097,1.935946,0.001095
96,0.266667,-85.956062,-6.308600,51.143188,3.284595,0.108102,1.935951,0.001097
97,0.269444,-85.931236,-6.288106,51.151810,3.284597,0.108119,1.935966,0.001092
98,0.272222,-85.905319,-6.273269,51.146332,3.284594,0.108103,1.935962,0.001093
99,0.275000,-85.958351,-6.325978,51.130672,3.284670,0.108067,1.936054,0.001072
100,0.277778,-85.894974,-6.249038,51.135139,3.284588,0.108105,1.936024,0.001075
101,0.280556,,,,,,,
102,0.283333,-85.887436,-6.249066,51.151833,3.284620,0.108121,1.936084,0.001074
103,0.286111,,,,,,,
104,0.288889,-85.876099,-6.245740,51.146564,3.284643,0.108110,1.936139,0.001068
105,0.291667,,,,,,,
106,0.294444,-85.877693,-6.270966,51.142483,3.284713,0.108097,1.936190,0.001072
107,0.297222,,,,,,,
108,0.300000,,,,,,,
109,0.302778,-85.804016,-6.212852,51.152534,3.284667,0.108140,1.936218,0.001062
110,0.305556,,,,,,,
111,0.308333,-85.798347,-6.239865,51.137440,3.284726,0.108111,1.936239,0.001061
112,0.311111,-85.769417,-6.242899,51.136261,3.284734,0.108116,1.936244,0.001066
113,0.313889,,,,,,,
114,0.316667,,,,,,,
115,0.319444,-85.715523,-6.180483,51.134880,3.284683,0.108127,1.936256,0.001071
116,0.322222,-85.689819,-6.195065,51.131718,3.284709,0.108128,1.936254,0.001063
117,0.325000,-85.771278,-6.240935,51.142345,3.284792,0.108103,1.936375,0.001047
118,0.327778,,,,,,,
119,0.330556,-85.674660,-6.163876,51.112869,3.284692,0.108111,1.936287,0.001063
120,0.333333,-85.653748,-6.162243,51.129200,3.284681,0.108112,1.936283,0.001072
121,0.336111,-85.633453,-6.159732,51.129547,3.284681,0.108125,1.936288,0.001076
122,0.338889,-85.619987,-6.206676,51.126804,3.284756,0.108117,1.936290,0.001064
123,0.341667,,,,,,,
124,0.344444,-85.591850,-6.140724,51.144306,3.284649,0.108128,1.936297,0.001080
125,0.347222,-85.614944,-6.184190,51.134525,3.284718,0.108110,1.936332,0.001078
126,0.350000,-85.605217,-6.178290,51.155327,3.284703,0.108124,1.936345,0.001083
127,0.352778,-85.572243,-6.185070,51.162075,3.284695,0.108115,1.936326,0.001096
128,0.355556,-85.556206,-6.181119,51.142429,3.284692,0.108108,1.936308,0.001096
129,0.358333,-85.556267,-6.171506,51.157757,3.284680,0.108118,1.936331,0.001092
130,0.361111,,,,,,,
131,0.363889,-85.675880,-6.292574,51.203773,3.284547,0.108026,1.936329,0.001045
132,0.366667,,,,,,,
133,0.369444,,,,,,,
134,0.372222,-85.464127,-5.895849,51.034004,3.284412,0.108107,1.936301,0.001008
135,0.375000,,,,,,,
136,0.377778,,,,,,,
137,0.380556,,,,,,,
138,0.383333,-85.496964,-6.000054,51.069435,3.284523,0.108117,1.936414,0.001004
139,0.386111,-85.548058,-6.043157,51.065529,3.284584,0.108088,1.936463,0.001005
140,0.388889,,,,,,,
141,0.391667,,,,,,,
142,0.394444,,,,,,,
143,0.397222,-85.526688,-6.027036,51.067413,3.284523,0.108091,1.936465,0.001003
144,0.400000,,,,,,,
145,0.402778,,,,,,,
146,0.405556,,,,,,,
147,0.408333,-85.482643,-5.989428,51.040981,3.284435,0.108084,1.936407,0.001002
148,0.411111,,,,,,,
149,0.413889,,,,,,,
150,0.416667,-85.533485,-6.109898,51.065598,3.284558,0.108088,1.936486,0.001006
151,0.419444,,,,,,,
152,0.422222,-85.543045,-6.091193,51.074654,3.284536,0.108094,1.936526,0.001000
153,0.425000,,,,,,,
154,0.427778,-85.533195,-6.195675,51.105152,3.284620,0.108092,1.936501,0.000999
155,0.430556,,,,,,,
156,0.433333,-85.561264,-6.115266,51.068130,3.284489,0.108044,1.936520,0.000994
157,0.436111,,,,,,,
158,0.438889,,,,,,,
159,0.441667,-85.393303,-4.819137,51.128841,3.282392,0.108319,1.936221,0.001041
160,0.444444,-85.417763,-4.796641,51.164623,3.282316,0.108266,1.936273,0.001019
161,0.447222,,,,,,,
162,0.450000,-86.693825,-6.978547,51.432281,3.284349,0.107742,1.937403,0.001099
163,0.452778,,,,,,,
164,0.455556,-85.247406,-4.761861,51.193794,3.282190,0.108646,1.936098,0.001058
165,0.458333,,,,,,,
166,0.461111,,,,,,,
167,0.463889,-85.248505,-4.770122,51.227150,3.282140,0.108634,1.936091,0.001027
168,0.466667,,,,,,,
169,0.469444,-85.235405,-4.789353,51.214050,3.282121,0.108613,1.936049,0.001021
170,0.472222,,,,,,,
171,0.475000,,,,,,,
172,0.477778,,,,,,,
173,0.480556,,,,,,,
174,0.483333,-85.225960,-4.790591,51.186108,3.282112,0.108640,1.936010,0.000964
175,0.486111,,,,,,,
176,0.488889,,,,,,,
177,0.491667,-85.525330,-6.132570,51.326321,3.283822,0.108079,1.936335,0.001074
178,0.494444,,,,,,,
179,0.497222,-85.533737,-6.154314,51.328011,3.283829,0.108109,1.936304,0.001055
180,0.500000,-85.538925,-6.179641,51.317253,3.283860,0.108096,1.936281,0.001029
181,0.502778,,,,,,,
182,0.505556,-85.600784,-6.216338,51.325249,3.283839,0.108048,1.936319,0.000988
183,0.508333,,,,,,,
184,0.511111,-85.548004,-6.259729,51.313377,3.283926,0.108122,1.936241,0.000983
185,0.513889,,,,,,,
186,0.516667,-85.483711,-6.288602,51.301296,3.283977,0.108196,1.936163,0.001021
187,0.519444,,,,,,,
188,0.522222,-85.471619,-6.307615,51.286457,3.284015,0.108229,1.936131,0.001042
189,0.525000,,,,,,,
190,0.527778,,,,,,,
191,0.530556,,,,,,,
192,0.533333,-85.492928,-6.400713,51.261021,3.284092,0.108246,1.936048,0.000954
193,0.536111,-85.496101,-6.422916,51.255840,3.284134,0.108262,1.936035,0.000947
194,0.538889,,,,,,,
195,0.541667,,,,,,,
196,0.544444,,,,,,,
197,0.547222,-85.512894,-6.474035,51.238659,3.284173,0.108263,1.935992,0.000941
198,0.550000,-85.323128,-6.445174,51.280445,3.283995,0.108424,1.935978,0.000880
199,0.552778,-85.515839,-6.497457,51.222240,3.284199,0.108285,1.935965,0.000939
200,0.555556,-85.530556,-6.514294,51.221603,3.284195,0.108270,1.935957,0.000937
201,0.558333,-85.368805,-6.480190,51.274624,3.284031,0.108382,1.935979,0.000875
202,0.561111,-85.336128,-6.484470,51.270058,3.284004,0.108408,1.935927,0.000872
203,0.563889,,,,,,,
204,0.566667,-85.330597,-6.466361,51.250034,3.283978,0.108424,1.935874,0.000881
205,0.569444,-85.340988,-6.475278,51.242691,3.283981,0.108412,1.935862,0.000883
206,0.572222,-85.361420,-6.503110,51.265228,3.284023,0.108419,1.935879,0.000878
207,0.575000,-85.350014,-6.502070,51.247154,3.283995,0.108410,1.935832,0.000878
208,0.577778,-85.370590,-6.553109,51.230709,3.284062,0.108386,1.935827,0.000875
209,0.580556,-85.359444,-6.536675,51.237343,3.284034,0.108396,1.935812,0.000895
210,0.583333,-85.356842,-6.525459,51.233955,3.284013,0.108430,1.935806,0.000894
211,0.586111,-85.381477,-6.579805,51.240437,3.284086,0.108407,1.935827,0.000884
212,0.588889,-85.376625,-6.573272,51.243366,3.284074,0.108420,1.935795,0.000881
213,0.591667,-85.385246,-6.569406,51.246059,3.284048,0.108434,1.935796,0.000878
214,0.594444,,,,,,,
215,0.597222,-85.910301,-6.803388,51.251652,3.284340,0.108082,1.936186,0.000894
216,0.600000,,,,,,,
217,0.602778,-85.389137,-6.537199,51.224087,3.283967,0.108402,1.935699,0.000890
218,0.605556,,,,,,,
219,0.608333,,,,,,,
220,0.611111,-85.881042,-6.773132,51.237343,3.284249,0.108055,1.936051,0.000891
221,0.613889,,,,,,,
222,0.616667,-85.920555,-6.844748,51.234112,3.284358,0.108067,1.936067,0.000897
223,0.619444,-85.926147,-6.813345,51.249897,3.284306,0.108045,1.936092,0.000897
224,0.622222,,,,,,,
225,0.625000,-85.903000,-6.783664,51.250954,3.284287,0.108067,1.936071,0.000912
226,0.627778,-85.873268,-6.778058,51.242046,3.284274,0.108075,1.936024,0.000910
227,0.630556,,,,,,,
228,0.633333,-85.802124,-6.708395,51.234024,3.284173,0.108061,1.935918,0.000926
229,0.636111,,,,,,,
230,0.638889,-85.740585,-6.689320,51.244263,3.284160,0.108097,1.935824,0.000934
231,0.641667,-85.747635,-6.692245,51.240692,3.284147,0.108076,1.935815,0.000939
232,0.644444,,,,,,,
233,0.647222,-85.683098,-6.692887,51.243935,3.284160,0.108121,1.935740,0.000950
234,0.650000,-85.655876,-6.637455,51.253994,3.284078,0.108168,1.935723,0.000956
235,0.652778,,,,,,,
236,0.655556,-85.659302,-6.686381,51.255959,3.284162,0.108160,1.935723,0.000962
237,0.658333,,,,,,,
238,0.661111,,,,,,,
239,0.663889,,,,,,,
240,0.666667,-85.497337,-6.568596,51.231934,3.283946,0.108438,1.935503,0.000896
241,0.669444,,,,,,,
242,0.672222,-85.502060,-6.553949,51.222668,3.283935,0.108432,1.935460,0.000899
243,0.675000,,,,,,,
244,0.677778,-85.475273,-6.570174,51.226009,3.283955,0.108425,1.935398,0.000909
245,0.680556,,,,,,,
