Format Version,1.23,Take Name,BotSide_a_003,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-03-12 02.54.35.066 PM,Capture Start Frame,2380123,Total Frames in Take,1178,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD
,ID,"640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,X,Y,Z,
82,0.227778,,,,,,,
83,0.230556,143.436371,-50.850044,-174.551163,2.891717,0.102588,0.096258,0.001091
84,0.233333,,,,,,,
85,0.236111,143.470932,-50.523167,-174.659424,2.892096,0.102696,0.096316,0.001112
86,0.238889,,,,,,,
87,0.241667,,,,,,,
88,0.244444,143.393265,-51.497829,-175.048172,2.890579,0.103054,0.096583,0.001119
89,0.247222,,,,,,,
90,0.250000,,,,,,,
91,0.252778,,,,,,,
92,0.255556,,,,,,,
93,0.258333,,,,,,,
94,0.261111,144.284332,-51.330853,-175.387589,2.890360,0.102276,0.094648,0.000795
95,0.263889,,,,,,,
96,0.266667,,,,,,,
97,0.269444,144.212021,-51.253628,-175.523849,2.890321,0.102249,0.094758,0.000843
98,0.272222,,,,,,,
99,0.275000,144.121140,-51.220291,-175.638275,2.890229,0.102295,0.094840,0.000841
100,0.277778,,,,,,,
101,0.280556,144.557129,-51.106277,-175.278259,2.889827,0.102349,0.094620,0.000960
102,0.283333,,,,,,,
103,0.286111,144.464172,-51.103840,-175.381989,2.889766,0.102342,0.094767,0.000972
104,0.288889,,,,,,,
105,0.291667,,,,,,,
106,0.294444,,,,,,,
107,0.297222,144.640671,-51.212769,-175.079376,2.889382,0.102774,0.095097,0.000825
108,0.300000,,,,,,,
109,0.302778,,,,,,,
110,0.305556,143.373840,-50.565311,-175.762985,2.890025,0.102938,0.096875,0.000781
111,0.308333,,,,,,,
112,0.311111,,,,,,,
113,0.313889,,,,,,,
114,0.316667,144.073837,-51.040134,-175.564560,2.889276,0.103053,0.096046,0.000944
115,0.319444,,,,,,,
116,0.322222,143.670593,-50.785500,-175.669495,2.889505,0.102866,0.096749,0.000934
117,0.325000,,,,,,,
118,0.327778,143.654297,-50.769764,-175.685837,2.889453,0.102900,0.096868,0.000946
119,0.330556,143.544556,-50.716934,-175.812698,2.889492,0.102848,0.096879,0.000923
120,0.333333,143.321350,-50.402172,-175.857513,2.889943,0.102794,0.097318,0.000809
121,0.336111,,,,,,,
122,0.338889,143.552277,-50.713226,-175.808640,2.889453,0.102844,0.096989,0.000948
123,0.341667,,,,,,,
124,0.344444,143.138885,-50.611130,-176.387604,2.889428,0.103000,0.096969,0.001003
125,0.347222,143.611084,-50.718483,-175.804230,2.889434,0.102956,0.097042,0.000971
126,0.350000,143.082550,-50.622246,-176.413406,2.889414,0.102960,0.097092,0.001013
127,0.352778,143.573456,-50.742325,-175.836807,2.889419,0.102830,0.097020,0.000947
128,0.355556,142.613083,-50.361629,-176.962341,2.889838,0.102644,0.097270,0.001014
129,0.358333,,,,,,,
130,0.361111,142.945343,-50.543911,-176.499847,2.889834,0.102515,0.097318,0.000995
131,0.363889,,,,,,,
132,0.366667,,,,,,,
133,0.369444,142.998810,-50.576916,-176.430099,2.889867,0.102609,0.097332,0.001055
134,0.372222,,,,,,,
135,0.375000,,,,,,,
136,0.377778,142.985031,-50.658493,-176.402008,2.889848,0.102591,0.097323,0.001035
137,0.380556,,,,,,,
138,0.383333,142.650772,-50.569962,-176.841721,2.889862,0.102771,0.097250,0.001040
139,0.386111,,,,,,,
140,0.388889,142.966248,-50.729053,-176.356689,2.889892,0.102605,0.097239,0.001022
141,0.391667,,,,,,,
142,0.394444,,,,,,,
143,0.397222,143.590179,-50.888767,-175.694336,2.889727,0.102881,0.096687,0.000971
144,0.400000,143.526855,-50.904938,-175.737335,2.889758,0.102842,0.096640,0.000950
145,0.402778,,,,,,,
146,0.405556,143.574997,-50.998306,-175.663589,2.889745,0.102791,0.096481,0.000942
147,0.408333,,,,,,,
148,0.411111,,,,,,,
149,0.413889,142.835403,-50.485588,-175.978668,2.890646,0.102538,0.097038,0.000797
150,0.416667,,,,,,,
151,0.419444,,,,,,,
152,0.422222,141.912720,-49.247040,-176.745087,2.892591,0.101585,0.096970,0.000696
153,0.425000,,,,,,,
154,0.427778,,,,,,,
155,0.430556,,,,,,,
156,0.433333,,,,,,,
157,0.436111,142.155777,-49.814068,-176.038300,2.892127,0.101993,0.097011,0.000884
158,0.438889,,,,,,,
159,0.441667,,,,,,,
160,0.444444,,,,,,,
161,0.447222,,,,,,,
162,0.450000,141.983322,-49.883511,-175.994400,2.892257,0.101927,0.096706,0.000916
163,0.452778,,,,,,,
164,0.455556,142.453415,-50.692295,-175.861496,2.890971,0.102305,0.095777,0.001151
165,0.458333,141.849152,-50.004807,-175.994400,2.892097,0.101892,0.096456,0.000995
166,0.461111,,,,,,,
167,0.463889,,,,,,,
168,0.466667,,,,,,,
169,0.469444,141.607956,-49.990913,-176.080963,2.892344,0.101947,0.096037,0.001300
170,0.472222,141.549210,-50.001774,-176.118286,2.892339,0.101893,0.095922,0.001298
171,0.475000,141.510895,-49.925209,-176.147675,2.892502,0.101966,0.095784,0.001314
172,0.477778,141.423721,-50.013039,-176.216019,2.892376,0.101920,0.095749,0.001316
173,0.480556,141.412140,-50.082081,-176.151199,2.892257,0.101921,0.095704,0.001299
174,0.483333,142.244598,-51.403011,-176.753967,2.891363,0.101100,0.093561,0.001630
175,0.486111,141.326950,-50.159428,-176.186584,2.892188,0.101961,0.095577,0.001310
176,0.488889,143.587296,-51.562057,-174.884933,2.890027,0.102162,0.093258,0.001164
177,0.491667,142.055191,-51.388660,-176.795044,2.891337,0.101201,0.093331,0.001586
178,0.494444,141.117218,-50.163231,-176.227829,2.892142,0.101986,0.095347,0.001282
179,0.497222,141.255127,-50.188816,-175.763855,2.891793,0.102062,0.095522,0.000895
180,0.500000,,,,,,,
181,0.502778,143.091064,-51.459808,-175.077164,2.889971,0.102202,0.092910,0.001122
182,0.505556,,,,,,,
183,0.508333,,,,,,,
184,0.511111,,,,,,,
185,0.513889,,,,,,,
186,0.516667,140.607651,-49.889492,-176.274979,2.892101,0.102102,0.094514,0.001141
187,0.519444,,,,,,,
188,0.522222,,,,,,,
189,0.525000,140.275558,-49.870762,-176.139282,2.891859,0.102054,0.094701,0.000935
190,0.527778,,,,,,,
191,0.530556,140.138489,-49.860641,-176.228989,2.891747,0.102060,0.094413,0.000943
192,0.533333,,,,,,,
193,0.536111,,,,,,,
194,0.538889,,,,,,,
195,0.541667,,,,,,,
196,0.544444,,,,,,,
197,0.547222,141.260010,-51.285233,-176.039474,2.889313,0.102704,0.092119,0.000781
198,0.550000,,,,,,,
199,0.552778,,,,,,,
200,0.555556,,,,,,,
201,0.558333,140.893066,-51.126579,-176.254898,2.888948,0.102982,0.091596,0.000997
202,0.561111,,,,,,,
203,0.563889,,,,,,,
204,0.566667,,,,,,,
205,0.569444,,,,,,,
206,0.572222,,,,,,,
207,0.575000,139.195297,-51.072906,-177.179443,2.888506,0.102870,0.092547,0.001202
208,0.577778,,,,,,,
209,0.580556,,,,,,,
210,0.583333,,,,,,,
211,0.586111,,,,,,,
212,0.588889,,,,,,,
213,0.591667,,,,,,,
214,0.594444,138.428238,-50.090981,-177.574234,2.888625,0.102887,0.091421,0.001003
215,0.597222,,,,,,,
216,0.600000,,,,,,,
217,0.602778,,,,,,,
218,0.605556,,,,,,,
219,0.608333,138.797928,-50.592548,-177.531006,2.887149,0.102803,0.089640,0.001018
