Format Version,1.23,Take Name,RightSide_d_003,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-03-12 02.51.33.647 PM,Capture Start Frame,2314813,Total Frames in Take,960,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD
,ID,"640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,X,Y,Z,
0,0.000000,,,,,,,
1,0.002778,143.677948,-64.813110,162.026947,2.983977,0.103776,-1.673643,0.001133
2,0.005556,,,,,,,
3,0.008333,,,,,,,
4,0.011111,,,,,,,
5,0.013889,142.591583,-64.377975,161.647507,2.984703,0.103142,-1.672405,0.001001
6,0.016667,,,,,,,
7,0.019444,,,,,,,
8,0.022222,,,,,,,
9,0.025000,,,,,,,
10,0.027778,,,,,,,
11,0.030556,,,,,,,
12,0.033333,144.068115,-64.807693,162.196060,2.983798,0.104010,-1.673373,0.001043
13,0.036111,144.039001,-64.792213,162.130417,2.983794,0.103978,-1.673380,0.001027
14,0.038889,144.050430,-64.800262,162.139252,2.983808,0.104001,-1.673328,0.001044
15,0.041667,144.020569,-64.792168,162.090439,2.983805,0.103983,-1.673293,0.001060
16,0.044444,142.565887,-64.203995,161.452347,2.984746,0.103204,-1.672073,0.000950
17,0.047222,144.896866,-64.969368,163.019791,2.983260,0.104521,-1.673712,0.001324
18,0.050000,,,,,,,
19,0.052778,,,,,,,
20,0.055556,,,,,,,
21,0.058333,,,,,,,
22,0.061111,144.919205,-64.994019,162.975677,2.983194,0.104448,-1.673625,0.001310
23,0.063889,,,,,,,
24,0.066667,144.055145,-64.767143,162.036011,2.983721,0.103957,-1.673172,0.001039
25,0.069444,144.132004,-64.791916,162.113129,2.983699,0.103954,-1.673181,0.001026
26,0.072222,144.201721,-64.795494,162.165085,2.983673,0.103991,-1.673176,0.001028
27,0.075000,144.138641,-64.783508,162.091232,2.983685,0.103993,-1.673159,0.001034
28,0.077778,,,,,,,
29,0.080556,144.131287,-64.751190,162.074539,2.983689,0.103984,-1.673131,0.001020
30,0.083333,144.084625,-64.754303,162.005539,2.983715,0.103972,-1.673124,0.001029
31,0.086111,144.104050,-64.746170,162.023804,2.983693,0.103978,-1.673103,0.001031
32,0.088889,144.777039,-64.893715,162.756989,2.983291,0.104405,-1.673408,0.001317
33,0.091667,,,,,,,
34,0.094444,144.811523,-64.907707,162.768921,2.983240,0.104407,-1.673439,0.001304
35,0.097222,,,,,,,
36,0.100000,,,,,,,
37,0.102778,,,,,,,
38,0.105556,,,,,,,
39,0.108333,,,,,,,
40,0.111111,,,,,,,
41,0.113889,,,,,,,
42,0.116667,144.189285,-64.616386,161.960556,2.983666,0.103812,-1.673319,0.001056
43,0.119444,144.147263,-64.622452,161.948303,2.983691,0.103817,-1.673285,0.001048
44,0.122222,,,,,,,
45,0.125000,144.983032,-64.777832,162.921799,2.983354,0.103996,-1.673639,0.000940
46,0.127778,,,,,,,
47,0.130556,144.999817,-64.590508,162.926712,2.983447,0.104016,-1.673781,0.000896
48,0.133333,,,,,,,
49,0.136111,,,,,,,
50,0.138889,,,,,,,
51,0.141667,145.232162,-64.147491,163.204330,2.984162,0.104212,-1.673644,0.000888
52,0.144444,,,,,,,
53,0.147222,,,,,,,
54,0.150000,,,,,,,
55,0.152778,,,,,,,
56,0.155556,145.291901,-64.839897,163.280258,2.983366,0.104039,-1.673797,0.000925
57,0.158333,,,,,,,
58,0.161111,,,,,,,
59,0.163889,145.009064,-64.825569,162.966110,2.983538,0.104086,-1.673493,0.000903
60,0.166667,,,,,,,
61,0.169444,145.141830,-64.930847,163.128067,2.983490,0.104050,-1.673517,0.000925
62,0.172222,145.441757,-64.933929,163.511383,2.983370,0.104289,-1.673877,0.001012
63,0.175000,,,,,,,
64,0.177778,145.100327,-64.921555,163.094742,2.983571,0.103986,-1.673628,0.000930
65,0.180556,,,,,,,
66,0.183333,145.410797,-64.826454,163.367096,2.983433,0.104514,-1.673734,0.001056
67,0.186111,,,,,,,
68,0.188889,,,,,,,
69,0.191667,145.422180,-64.840256,163.390823,2.983488,0.104500,-1.673806,0.001072
70,0.194444,,,,,,,
71,0.197222,,,,,,,
72,0.200000,,,,,,,
73,0.202778,,,,,,,
74,0.205556,143.417145,-64.630981,161.664398,2.984585,0.103306,-1.672926,0.000876
75,0.208333,144.596024,-64.928810,162.535812,2.983996,0.103882,-1.673395,0.000985
76,0.211111,,,,,,,
77,0.213889,144.901779,-65.062920,162.967346,2.983926,0.103841,-1.673421,0.000772
78,0.216667,144.894852,-65.061729,162.952820,2.983974,0.103804,-1.673454,0.000804
79,0.219444,,,,,,,
80,0.222222,143.299347,-64.606911,161.831909,2.984797,0.103132,-1.672655,0.000916
81,0.225000,143.336624,-64.661873,161.816727,2.984725,0.103155,-1.672743,0.000922
82,0.227778,,,,,,,
83,0.230556,143.299835,-64.393349,161.994781,2.985112,0.103121,-1.672381,0.000849
84,0.233333,,,,,,,
85,0.236111,,,,,,,
86,0.238889,,,,,,,
87,0.241667,145.749115,-65.143303,164.048431,2.983862,0.103975,-1.674239,0.000897
88,0.244444,,,,,,,
89,0.247222,143.299194,-64.376511,162.107254,2.985327,0.103116,-1.672398,0.000887
90,0.250000,,,,,,,
91,0.252778,,,,,,,
92,0.255556,,,,,,,
93,0.258333,143.544785,-64.840919,162.096756,2.984812,0.103181,-1.672979,0.000984
94,0.261111,,,,,,,
95,0.263889,143.387253,-64.735580,162.085068,2.985008,0.103140,-1.672789,0.000999
96,0.266667,145.431259,-64.966286,163.789444,2.984131,0.104192,-1.674004,0.001008
97,0.269444,145.472504,-64.953537,163.797699,2.984241,0.104181,-1.674032,0.001013
98,0.272222,,,,,,,
99,0.275000,145.586441,-65.108803,163.924088,2.984151,0.103959,-1.674333,0.000857
100,0.277778,,,,,,,
101,0.280556,,,,,,,
102,0.283333,145.644135,-65.030327,164.081024,2.984068,0.103955,-1.674592,0.000964
103,0.286111,,,,,,,
104,0.288889,,,,,,,
105,0.291667,,,,,,,
106,0.294444,,,,,,,
107,0.297222,,,,,,,
