Format Version,1.23,Take Name,TopSide_a_004,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-03-12 02.48.08.863 PM,Capture Start Frame,2241092,Total Frames in Take,1484,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD
,ID,"640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,X,Y,Z,
63,0.175000,-118.578926,6.694539,16.592609,2.761873,0.109164,0.148135,0.001172
64,0.177778,-118.514397,7.094184,17.173735,2.761415,0.108193,0.146889,0.001147
65,0.180556,-119.105362,7.537774,17.021217,2.761090,0.107689,0.148021,0.001134
66,0.183333,-119.070442,6.893793,16.592941,2.761799,0.108864,0.148415,0.001158
67,0.186111,-118.905098,7.385562,17.212502,2.761079,0.107820,0.147421,0.001122
68,0.188889,-118.387688,6.598653,16.631386,2.761967,0.109179,0.147935,0.001185
69,0.191667,-118.334625,6.971245,17.145540,2.761637,0.108146,0.146653,0.001137
70,0.194444,-118.281036,6.799081,17.075949,2.761938,0.108186,0.146541,0.001137
71,0.197222,-118.295227,6.554427,16.614506,2.762008,0.109235,0.147972,0.001196
72,0.200000,-117.614616,6.242575,16.967207,2.762724,0.108317,0.146359,0.001016
73,0.202778,-118.471504,6.999465,17.154512,2.761596,0.108196,0.146816,0.001133
74,0.205556,-118.271324,6.563034,16.623156,2.762040,0.109200,0.147859,0.001183
75,0.208333,-117.652428,6.180452,16.960419,2.762866,0.108339,0.146453,0.001039
76,0.211111,-117.687805,6.236218,16.986570,2.762774,0.108308,0.146472,0.001036
77,0.213889,-117.648933,6.203053,16.956800,2.762817,0.108310,0.146450,0.001033
78,0.216667,-118.906464,7.356947,17.201342,2.761156,0.107874,0.147394,0.001132
79,0.219444,-117.917343,6.585538,16.888332,2.762243,0.108200,0.146237,0.001135
80,0.222222,-118.867493,7.207602,17.168207,2.761440,0.108043,0.147318,0.001146
81,0.225000,-118.890602,7.366528,17.196770,2.761146,0.107856,0.147382,0.001122
82,0.227778,-117.928589,6.593046,16.950140,2.762219,0.108249,0.146305,0.001147
83,0.230556,-118.939369,6.854465,16.611774,2.761836,0.108872,0.148323,0.001150
84,0.233333,-118.939812,7.321908,17.224865,2.761230,0.107949,0.147429,0.001136
85,0.236111,-118.415855,6.628125,16.611273,2.761954,0.109232,0.148048,0.001204
86,0.238889,-118.922882,7.377391,17.189646,2.761127,0.107814,0.147453,0.001123
87,0.241667,-117.695892,6.186844,16.631418,2.762710,0.108946,0.147283,0.001084
88,0.244444,-118.922585,7.380352,17.182653,2.761137,0.107800,0.147458,0.001132
89,0.247222,-118.938210,7.357625,17.214657,2.761195,0.107885,0.147423,0.001129
90,0.250000,-117.660637,6.196752,16.962273,2.762868,0.108307,0.146432,0.001046
91,0.252778,-117.674789,6.142929,16.937588,2.762928,0.108383,0.146385,0.001033
92,0.255556,-117.740097,6.207088,16.988340,2.762828,0.108355,0.146427,0.001017
93,0.258333,-117.778229,6.213412,16.599001,2.762751,0.108847,0.147251,0.001078
94,0.261111,-117.708763,6.160730,16.974819,2.762918,0.108360,0.146480,0.001038
95,0.263889,-117.676498,6.224228,16.995289,2.762808,0.108364,0.146424,0.001034
96,0.266667,-118.533806,6.630944,16.584646,2.762005,0.109237,0.148057,0.001187
97,0.269444,-118.905563,7.290272,17.189310,2.761320,0.107964,0.147339,0.001131
98,0.272222,-118.328728,6.331384,16.975153,2.762645,0.108588,0.146689,0.001134
99,0.275000,-118.285995,6.884885,17.062027,2.761838,0.108181,0.146555,0.001134
100,0.277778,-117.680756,6.188892,16.969358,2.762851,0.108373,0.146370,0.001013
101,0.280556,-118.355652,6.892227,17.183809,2.761812,0.108181,0.146623,0.001144
102,0.283333,-117.767365,6.215918,16.615990,2.762719,0.108950,0.147343,0.001094
103,0.286111,-117.681458,6.167727,16.954844,2.762877,0.108339,0.146332,0.001014
104,0.288889,-117.743530,6.176531,16.995844,2.762884,0.108374,0.146355,0.001013
105,0.291667,-118.430740,6.737653,16.985010,2.761992,0.108515,0.146645,0.001129
106,0.294444,-118.737839,5.987871,16.858225,2.763159,0.109236,0.146938,0.001123
107,0.297222,-118.273552,6.531478,16.633259,2.762298,0.108892,0.147774,0.001057
108,0.300000,-118.898994,7.355104,17.172991,2.761243,0.107959,0.147345,0.001213
109,0.302778,-118.974518,7.400245,17.228672,2.761107,0.107779,0.147446,0.001091
110,0.305556,-118.709198,6.820950,16.600246,2.762058,0.108545,0.148302,0.000999
111,0.308333,-118.750465,7.351486,17.299513,2.761039,0.107880,0.147049,0.001103
112,0.311111,-118.714195,7.273562,17.225878,2.761329,0.107781,0.147505,0.001204
113,0.313889,-118.388596,6.780494,16.524155,2.762362,0.108613,0.148280,0.001010
114,0.316667,-118.797180,7.422409,16.937796,2.761286,0.107999,0.147828,0.001121
115,0.319444,-118.792618,7.413196,16.982481,2.761287,0.107989,0.147784,0.001126
116,0.322222,-118.833710,7.412405,16.995581,2.761275,0.107971,0.147796,0.001124
117,0.325000,-118.508987,6.838046,16.608324,2.762050,0.108803,0.148271,0.001145
118,0.327778,-118.390961,6.976381,16.880352,2.762001,0.108054,0.147763,0.001010
119,0.330556,-118.439522,6.843923,16.517223,2.762286,0.108615,0.148312,0.001016
120,0.333333,-118.305832,6.741879,16.551319,2.762385,0.108631,0.148173,0.001001
121,0.336111,-118.255791,6.845648,17.026329,2.762157,0.108034,0.147389,0.001002
122,0.338889,-118.710304,7.343894,17.182575,2.761193,0.108032,0.147456,0.001129
123,0.341667,-118.388588,6.999907,17.017178,2.761878,0.108001,0.147569,0.001006
124,0.344444,-118.421875,7.063689,16.925886,2.761844,0.108040,0.147740,0.001022
125,0.347222,-118.403397,6.814100,16.533255,2.762279,0.108667,0.148260,0.001019
126,0.350000,-118.722855,7.316500,17.258938,2.761186,0.107993,0.147330,0.001117
127,0.352778,-118.569885,7.282125,16.752863,2.761667,0.108016,0.148116,0.001018
128,0.355556,-118.432350,6.938015,16.495827,2.762231,0.108668,0.148488,0.000885
129,0.358333,-118.756622,7.474988,16.691750,2.761521,0.107910,0.148452,0.001024
130,0.361111,-118.632973,7.528934,16.379017,2.761594,0.108326,0.148873,0.001015
131,0.363889,-118.697395,7.539626,16.454500,2.761531,0.108103,0.148896,0.001044
132,0.366667,-118.980324,7.712027,16.648838,2.761132,0.107856,0.148695,0.001144
133,0.369444,-119.198250,7.775023,17.080269,2.760747,0.107499,0.148160,0.001164
134,0.372222,-119.045319,7.877135,16.982523,2.760838,0.107274,0.148709,0.001061
135,0.375000,-118.567375,7.357444,16.425644,2.761830,0.108397,0.148835,0.000769
136,0.377778,-119.051575,7.854064,17.049019,2.760745,0.107272,0.148668,0.001102
137,0.380556,-118.787880,7.541662,16.474520,2.761554,0.108152,0.149005,0.000946
138,0.383333,-118.611618,7.372706,16.423107,2.761802,0.108373,0.148880,0.000780
139,0.386111,,,,,,,
140,0.388889,-118.556427,7.093863,16.499933,2.761967,0.108727,0.148543,0.000935
141,0.391667,-118.771843,7.654417,16.455652,2.761457,0.108022,0.149111,0.000938
142,0.394444,-118.705559,7.563105,16.419132,2.761612,0.108183,0.149119,0.000779
143,0.397222,,,,,,,
144,0.400000,-118.765503,7.623044,16.429586,2.761531,0.108039,0.149126,0.000951
145,0.402778,-119.475853,7.190028,16.560295,2.761690,0.108324,0.148734,0.000971
146,0.405556,-118.561882,7.391453,16.426519,2.761802,0.108361,0.148829,0.000785
147,0.408333,-118.843643,7.753396,16.476072,2.761365,0.107891,0.149283,0.000943
148,0.411111,-118.764397,7.587275,16.469549,2.761522,0.108100,0.149033,0.000944
149,0.413889,-119.157310,6.960982,16.546246,2.761885,0.108696,0.148522,0.001042
150,0.416667,-118.602531,7.128894,16.460096,2.761984,0.108702,0.148654,0.000926
151,0.419444,-119.221626,7.018583,16.563749,2.761799,0.108637,0.148590,0.001043
152,0.422222,-118.747292,7.668509,16.450085,2.761449,0.107993,0.149119,0.000939
153,0.425000,-118.559067,7.086633,16.471331,2.762000,0.108747,0.148568,0.000928
154,0.427778,-118.613678,7.467002,16.418938,2.761718,0.108270,0.148958,0.000780
155,0.430556,-118.626877,7.455174,16.405758,2.761749,0.108305,0.148983,0.000785
156,0.433333,,,,,,,
157,0.436111,-119.397079,7.108358,16.641104,2.761637,0.108447,0.148605,0.001036
158,0.438889,-118.633255,7.472358,16.417967,2.761700,0.108247,0.148950,0.000976
159,0.441667,,,,,,,
160,0.444444,-118.556595,7.118542,16.471315,2.761969,0.108751,0.148609,0.000928
161,0.447222,-118.595551,7.373882,16.417936,2.761808,0.108368,0.148919,0.000782
162,0.450000,-118.633118,7.509265,16.413061,2.761666,0.108272,0.149037,0.000768
163,0.452778,,,,,,,
164,0.455556,-118.524765,7.087129,16.459209,2.762010,0.108688,0.148511,0.000911
165,0.458333,-118.555191,7.384615,16.425674,2.761799,0.108380,0.148847,0.000779
166,0.461111,-118.635361,7.511576,16.430372,2.761638,0.108263,0.149043,0.000778
167,0.463889,,,,,,,
168,0.466667,-118.800552,7.684499,16.457911,2.761422,0.107974,0.149194,0.000949
169,0.469444,-118.837112,7.726635,16.437975,2.761409,0.107904,0.149345,0.000951
170,0.472222,,,,,,,
171,0.475000,-118.579773,7.383463,16.425051,2.761779,0.108380,0.148911,0.000783
172,0.477778,-118.556404,7.077203,16.474247,2.762005,0.108721,0.148606,0.000937
173,0.480556,-119.455368,7.237424,16.597956,2.761606,0.108255,0.148676,0.000950
174,0.483333,,,,,,,
175,0.486111,-118.952896,7.810999,16.686888,2.761075,0.107602,0.149021,0.000862
176,0.488889,-119.476112,7.108835,16.517057,2.761781,0.108416,0.148734,0.000972
177,0.491667,-119.423126,7.172781,16.545631,2.761691,0.108313,0.148682,0.000948
178,0.494444,-118.809608,7.949610,17.172260,2.760797,0.107052,0.148413,0.000967
179,0.497222,-118.952721,7.809668,16.655529,2.761096,0.107608,0.149049,0.000875
180,0.500000,-118.922272,7.809624,16.742893,2.761027,0.107516,0.148882,0.000852
181,0.502778,-118.973808,7.809604,16.642111,2.761096,0.107592,0.149122,0.000891
182,0.505556,-118.946365,7.800083,16.698025,2.761070,0.107539,0.149000,0.000870
183,0.508333,-118.973564,7.864475,16.964991,2.760827,0.107185,0.148673,0.000885
184,0.511111,-119.155258,7.846583,16.966509,2.760769,0.107339,0.148476,0.001094
185,0.513889,,,,,,,
186,0.516667,,,,,,,
187,0.519444,-119.142883,7.843742,16.966444,2.760774,0.107332,0.148474,0.001092
188,0.522222,,,,,,,
189,0.525000,-119.131462,7.813700,16.955484,2.760828,0.107316,0.148425,0.001091
190,0.527778,-119.123459,7.838198,16.963387,2.760780,0.107311,0.148431,0.001097
191,0.530556,,,,,,,
192,0.533333,,,,,,,
193,0.536111,-118.990517,7.852527,16.936874,2.760853,0.107150,0.148716,0.000892
194,0.538889,-118.976021,7.867042,16.968361,2.760817,0.107132,0.148687,0.000891
195,0.541667,-118.963181,7.842296,16.921516,2.760878,0.107129,0.148695,0.000909
196,0.544444,,,,,,,
197,0.547222,-119.107559,7.850474,16.966497,2.760758,0.107208,0.148399,0.001100
198,0.550000,,,,,,,
199,0.552778,-118.992004,7.816518,16.946857,2.760888,0.107117,0.148710,0.000903
200,0.555556,-118.974846,7.849705,16.951206,2.760838,0.107047,0.148673,0.000897
201,0.558333,-118.976707,7.842061,16.962252,2.760844,0.107070,0.148667,0.000915
202,0.561111,-118.958008,7.817100,16.955334,2.760861,0.107054,0.148593,0.000911
203,0.563889,-119.018303,7.823926,16.936842,2.760868,0.107039,0.148725,0.000898
204,0.566667,-118.956200,7.819490,16.954908,2.760869,0.107006,0.148584,0.000903
205,0.569444,,,,,,,
206,0.572222,-118.990707,7.788592,16.925264,2.760920,0.107044,0.148662,0.000920
207,0.575000,-118.987373,7.818889,16.962048,2.760866,0.107013,0.148623,0.000892
208,0.577778,-118.959122,7.738906,16.939062,2.760972,0.107163,0.148582,0.001147
209,0.580556,-118.953308,7.768305,16.979401,2.760925,0.107137,0.148529,0.001132
210,0.583333,-118.965996,7.774455,17.013788,2.760890,0.107067,0.148445,0.001099
211,0.586111,-118.982292,7.763804,17.021944,2.760913,0.107004,0.148461,0.001101
212,0.588889,-118.988823,7.702232,17.044794,2.760947,0.107092,0.148333,0.001099
213,0.591667,-118.983742,7.778900,17.043623,2.760890,0.106942,0.148417,0.000999
214,0.594444,-118.973373,7.678683,17.055283,2.761022,0.107033,0.148318,0.001016
215,0.597222,-118.946991,7.579155,17.058838,2.761160,0.107093,0.148197,0.001008
216,0.600000,-118.922432,7.424587,17.046364,2.761355,0.107275,0.148012,0.001112
217,0.602778,-119.046280,7.844342,16.660833,2.761090,0.107070,0.149001,0.001077
218,0.605556,-119.074226,7.860049,16.659922,2.761075,0.107117,0.149066,0.001083
219,0.608333,-119.070549,7.858479,16.658848,2.761086,0.107071,0.149023,0.001072
220,0.611111,-119.035866,7.842569,16.661615,2.761100,0.107121,0.148950,0.001068
221,0.613889,-119.068657,7.853912,16.637957,2.761107,0.107120,0.149015,0.001085
222,0.616667,-119.076675,7.849799,16.655384,2.761100,0.107084,0.149005,0.001077
223,0.619444,-119.062042,7.847995,16.642530,2.761117,0.107113,0.148981,0.001081
224,0.622222,-119.060715,7.872340,16.675014,2.761074,0.107059,0.148952,0.001072
225,0.625000,-119.062904,7.877575,16.669804,2.761070,0.107063,0.148960,0.001072
226,0.627778,-119.089104,7.851261,16.639221,2.761125,0.107096,0.149004,0.001098
227,0.630556,-119.044846,7.650528,16.862619,2.761156,0.107218,0.148320,0.001157
228,0.633333,-119.054337,7.603333,16.891598,2.761194,0.107259,0.148277,0.001153
229,0.636111,-119.066704,7.742584,16.860899,2.761091,0.107146,0.148425,0.001135
230,0.638889,-119.069489,7.769293,16.805695,2.761100,0.107132,0.148521,0.001159
231,0.641667,-119.055145,7.652314,16.882318,2.761179,0.107192,0.148288,0.001150
232,0.644444,-119.069839,7.701252,16.851822,2.761149,0.107156,0.148373,0.001154
233,0.647222,-119.048340,7.732254,16.849836,2.761110,0.107124,0.148362,0.001151
234,0.650000,-119.163322,7.866118,16.651114,2.761128,0.107123,0.148995,0.001118
235,0.652778,-119.115509,7.769791,16.788412,2.761129,0.107075,0.148553,0.001170
236,0.655556,-119.106300,7.812786,16.769146,2.761109,0.107032,0.148575,0.001175
237,0.658333,-119.138336,7.820911,16.751808,2.761122,0.107090,0.148647,0.001164
238,0.661111,-119.081482,7.742381,16.828405,2.761147,0.107110,0.148353,0.001171
239,0.663889,-119.095390,7.789997,16.757336,2.761150,0.107084,0.148515,0.001163
240,0.666667,-119.075111,7.811244,16.641720,2.761207,0.107212,0.148730,0.001111
241,0.669444,-119.153358,7.869161,16.654486,2.761159,0.107146,0.148864,0.001122
242,0.672222,-118.975220,7.060903,16.980244,2.761652,0.107793,0.147541,0.001223
243,0.675000,-118.156479,6.233417,16.978554,2.763077,0.108358,0.146920,0.001167
244,0.677778,-118.943390,7.239046,16.918285,2.761555,0.107663,0.147758,0.001278
245,0.680556,-118.968018,7.255497,16.898256,2.761566,0.107645,0.147794,0.001277
246,0.683333,-118.951103,7.243679,16.831717,2.761597,0.107675,0.147867,0.001230
247,0.686111,-118.938118,7.273732,16.785641,2.761597,0.107654,0.147886,0.001223
248,0.688889,-118.910988,7.413148,16.510492,2.761712,0.107730,0.148400,0.001241
249,0.691667,-119.027649,7.379927,16.846443,2.761481,0.107521,0.147886,0.001267
250,0.694444,-119.033203,7.372112,16.860126,2.761354,0.107379,0.147860,0.001170
251,0.697222,-119.074638,7.381067,16.869341,2.761332,0.107420,0.147913,0.001179
252,0.700000,-119.183510,7.496738,16.720188,2.761314,0.107410,0.148365,0.001187
253,0.702778,-119.178085,7.498350,16.726826,2.761300,0.107403,0.148342,0.001187
254,0.705556,-119.137787,7.483128,16.718533,2.761347,0.107403,0.148259,0.001181
255,0.708333,-119.188385,7.490501,16.709658,2.761346,0.107395,0.148326,0.001199
256,0.711111,-119.177292,7.491818,16.714832,2.761346,0.107409,0.148301,0.001190
257,0.713889,-119.195625,7.512033,16.734850,2.761314,0.107394,0.148295,0.001184
258,0.716667,-119.183525,7.526700,16.746178,2.761287,0.107411,0.148247,0.001176
259,0.719444,-119.197853,7.512950,16.717739,2.761336,0.107385,0.148252,0.001200
260,0.722222,-119.206635,7.508161,16.730358,2.761329,0.107415,0.148268,0.001188
261,0.725000,-119.221161,7.532565,16.740921,2.761292,0.107394,0.148251,0.001180
262,0.727778,-119.213989,7.499601,16.738583,2.761349,0.107415,0.148199,0.001183
263,0.730556,-119.241333,7.515631,16.740505,2.761325,0.107402,0.148228,0.001186
