Format Version,1.23,Take Name,RightSide_d_004,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-03-12 02.52.09.688 PM,Capture Start Frame,2327788,Total Frames in Take,1034,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD
,ID,"640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,X,Y,Z,
117,0.325000,-70.606766,-37.539055,-135.420410,2.906855,0.107636,-1.763010,0.001202
118,0.327778,,,,,,,
119,0.330556,-71.626450,-39.417522,-134.741577,2.909293,0.106640,-1.760516,0.001029
120,0.333333,,,,,,,
121,0.336111,-72.157112,-38.787735,-134.826859,2.907022,0.106037,-1.761231,0.001095
122,0.338889,,,,,,,
123,0.341667,,,,,,,
124,0.344444,-74.492477,-40.094891,-135.617844,2.908844,0.105064,-1.759460,0.001069
125,0.347222,,,,,,,
126,0.350000,-73.390701,-39.978970,-134.896698,2.908122,0.105671,-1.760220,0.001105
127,0.352778,,,,,,,
128,0.355556,-71.606544,-38.915592,-134.338272,2.905787,0.106647,-1.762093,0.001058
129,0.358333,-71.610550,-38.979458,-134.352966,2.905625,0.106695,-1.762274,0.001043
130,0.361111,-71.641739,-38.995869,-134.294449,2.905425,0.106748,-1.762305,0.001028
131,0.363889,,,,,,,
132,0.366667,-71.719330,-39.512589,-134.459137,2.906188,0.106391,-1.763105,0.001080
133,0.369444,,,,,,,
134,0.372222,,,,,,,
135,0.375000,,,,,,,
136,0.377778,-71.558357,-39.804298,-134.423340,2.905602,0.106525,-1.763979,0.001073
137,0.380556,,,,,,,
138,0.383333,,,,,,,
139,0.386111,,,,,,,
140,0.388889,,,,,,,
141,0.391667,-71.635223,-40.184010,-133.906769,2.905238,0.106500,-1.763961,0.001141
142,0.394444,,,,,,,
143,0.397222,,,,,,,
144,0.400000,,,,,,,
145,0.402778,,,,,,,
146,0.405556,,,,,,,
147,0.408333,,,,,,,
148,0.411111,-71.457008,-40.285542,-134.119843,2.903937,0.106843,-1.765321,0.001163
149,0.413889,,,,,,,
150,0.416667,,,,,,,
151,0.419444,,,,,,,
152,0.422222,,,,,,,
153,0.425000,,,,,,,
154,0.427778,,,,,,,
155,0.430556,,,,,,,
156,0.433333,,,,,,,
