Format Version,1.23,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,
,Name,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,
,ID,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,,
3390,9.416667,-13.318992,-42.666031,-23.875841,2.149321,0.204282,3.757786,0.001083,
3391,9.419444,-14.484282,-42.846294,-23.877037,2.148726,0.204379,3.752707,0.000958,
3392,9.422222,-16.097538,-42.943291,-23.943008,2.147864,0.204611,3.747597,0.001183,
3393,9.425,-16.828886,-42.870838,-23.21619,2.147407,0.205146,3.742015,0.001094,
3394,9.427778,-19.059708,-43.071011,-22.772949,2.147692,0.205092,3.737108,0.002192,
3395,9.430556,122.928978,71.116905,-157.539215,2.139226,0.198049,3.745599,0.001924,
3396,9.433333,122.326927,71.246155,-158.644363,2.139117,0.1988,3.739743,0.002021,
3397,9.436111,121.045273,71.266693,-158.928116,2.138603,0.199181,3.734451,0.002193,
3398,9.438889,-159.658615,-36.518539,-9.074898,2.138369,0.200829,3.725716,0.001681,
3399,9.441667,,,,,,,,
3400,9.444444,-156.518753,42.930397,96.942017,2.04789,0.108296,3.718488,0.001566,
3401,9.447222,87.009209,21.413477,-25.53133,2.036625,0.110272,3.709477,0.001546,
3402,9.45,-157.868896,47.816055,96.153793,2.037894,0.108381,3.711546,0.001178,
3403,9.452778,,,,,,,,
3404,9.455556,,,,,,,,
3405,9.458333,,,,,,,,
3406,9.461111,,,,,,,,
3407,9.463889,-166.519241,46.643452,97.979439,2.039193,0.109137,3.699045,0.000936,
3408,9.466667,,,,,,,,
3409,9.469444,,,,,,,,
3410,9.472222,6.086683,61.068817,-14.44344,2.052535,0.132856,3.699894,0.001775,
3411,9.475,,,,,,,,
3412,9.477778,2.496902,60.041004,-11.010166,2.049474,0.12896,3.692842,0.001856,
3413,9.480556,,,,,,,,
3414,9.483333,,,,,,,,
3415,9.486111,70.545807,21.02643,-87.018486,2.048397,0.122649,3.684895,0.001059,
3416,9.488889,-177.67598,44.876377,94.356033,2.035908,0.109338,3.674536,0.000821,
3417,9.491667,,,,,,,,
3418,9.494444,,,,,,,,
3419,9.497222,,,,,,,,
3420,9.5,176.572815,44.50119,93.936272,2.034783,0.110569,3.663091,0.00049,
3421,9.502778,,,,,,,,
3422,9.505556,174.318604,44.488068,94.783974,2.036276,0.110721,3.657809,0.001293,
3423,9.508333,173.030136,44.031506,93.072212,2.034222,0.110255,3.65496,0.000471,
3424,9.511111,,,,,,,,
3425,9.513889,,,,,,,,
3426,9.516667,,,,,,,,
3427,9.519444,,,,,,,,
3428,9.522222,164.870407,41.882774,94.240875,2.03514,0.112339,3.642107,0.001444,
3429,9.525,,,,,,,,
3430,9.527778,,,,,,,,
3431,9.530556,,,,,,,,
3432,9.533333,159.001953,40.945698,92.826744,2.034876,0.115531,3.632543,0.001331,
3433,9.536111,,,,,,,,
3434,9.538889,,,,,,,,
3435,9.541667,,,,,,,,
3436,9.544444,154.310028,40.743279,91.73468,2.033942,0.116287,3.621552,0.001731,
3437,9.547222,153.498734,42.233776,90.82399,2.031485,0.114799,3.616668,0.001761,
3438,9.55,,,,,,,,
3439,9.552778,151.330124,42.504704,93.846603,2.028723,0.110869,3.611433,0.001094,
3440,9.555556,149.189407,40.112129,92.026634,2.033112,0.114094,3.609511,0.001611,
3441,9.558333,150.308411,41.412666,91.79792,2.030678,0.10977,3.606719,0.001305,
3442,9.561111,149.266571,40.633942,87.782135,2.033723,0.114315,3.605047,0.001175,
3443,9.563889,148.23439,40.868252,87.462929,2.033811,0.114322,3.602051,0.001144,
3444,9.566667,146.833176,40.804039,87.163307,2.033376,0.114543,3.599732,0.001343,
3445,9.569444,144.600708,41.857941,89.121727,2.030777,0.114801,3.595361,0.00118,
3446,9.572222,143.685364,42.322887,88.494606,2.03133,0.115139,3.592935,0.001105,
3447,9.575,141.63327,42.522678,89.084877,2.029787,0.115599,3.590667,0.000919,
3448,9.577778,140.110443,41.822067,90.114815,2.028234,0.114071,3.587151,0.001111,
3449,9.580556,138.786865,41.359509,90.505547,2.026698,0.115516,3.583987,0.001238,
3450,9.583333,137.715378,41.714451,89.53714,2.027872,0.114488,3.581687,0.00115,
3451,9.586111,141.594864,40.725395,83.988251,2.034535,0.113536,3.576999,0.001094,
3452,9.588889,135.163696,41.595387,89.09108,2.02744,0.115156,3.576411,0.001196,
3453,9.591667,133.979004,41.843349,88.070786,2.028446,0.115975,3.574074,0.000982,
3454,9.594444,132.96701,41.628994,88.646904,2.026762,0.1152,3.570626,0.000801,
3455,9.597222,130.837784,42.10022,88.038651,2.027307,0.116801,3.569364,0.001047,
3456,9.6,129.942032,40.954391,89.315308,2.024607,0.116864,3.564585,0.000996,
3457,9.602778,128.637177,41.713318,87.844276,2.026343,0.116116,3.563364,0.001162,
3458,9.605556,,,,,,,,
3459,9.608333,126.459572,41.540401,87.241829,2.026097,0.115796,3.557663,0.000945,
3460,9.611111,125.356201,41.737888,87.006882,2.025717,0.1159,3.555048,0.000879,
3461,9.613889,124.500938,41.707909,85.884338,2.026711,0.116284,3.552145,0.000824,
3462,9.616667,123.772766,41.750401,85.699493,2.026257,0.11568,3.548815,0.000646,
3463,9.619444,121.594528,41.653248,85.48288,2.026056,0.116225,3.547114,0.000831,
3464,9.622222,120.219582,41.617615,85.444695,2.025489,0.115554,3.544132,0.000896,
3465,9.625,117.880539,41.346096,85.335541,2.025093,0.116309,3.541877,0.000771,
3466,9.627778,119.524681,42.123821,84.663063,2.025397,0.113664,3.537466,0.000777,
3467,9.630556,118.771706,42.269897,84.377449,2.025233,0.11305,3.534509,0.000827,
3468,9.633333,115.921593,41.941231,84.494156,2.024559,0.114192,3.532972,0.00081,
3469,9.636111,115.026558,42.176472,84.102982,2.024775,0.113989,3.530174,0.00078,
3470,9.638889,113.102638,41.955555,84.034882,2.024217,0.114533,3.527833,0.000865,
3471,9.641667,112.601616,42.264698,83.801605,2.0241,0.114102,3.524754,0.000553,
3472,9.644444,111.356422,42.421997,83.532173,2.024034,0.114098,3.522134,0.000525,
3473,9.647222,110.173409,42.375225,83.312103,2.023714,0.114349,3.519399,0.000783,
3474,9.65,106.19265,39.713749,82.999619,2.022269,0.119674,3.519294,0.000839,
3475,9.652778,108.528801,42.773838,82.616257,2.023498,0.113817,3.513879,0.000464,
3476,9.655556,-24.128502,-18.084091,9.239814,2.020047,0.110993,3.513724,0.001558,
3477,9.658333,102.935692,40.10915,82.234222,2.021811,0.11945,3.510966,0.00097,
3478,9.661111,104.491074,42.770077,82.195168,2.022609,0.114037,3.505972,0.001033,
3479,9.663889,104.503494,42.521584,81.703873,2.022797,0.112136,3.502537,0.001029,
3480,9.666667,101.167686,42.927498,81.999763,2.022002,0.114413,3.50075,0.001079,
3481,9.669444,101.228844,43.061398,81.563065,2.021814,0.113068,3.497522,0.000672,
3482,9.672222,100.305237,43.284775,81.232437,2.021832,0.112756,3.494752,0.000636,
3483,9.675,97.194183,43.121483,81.487846,2.021224,0.114271,3.492785,0.000221,
3484,9.677778,101.560692,41.181431,78.756355,2.024312,0.107706,3.488211,0.001203,
3485,9.680556,100.569122,41.336765,78.204262,2.024235,0.107896,3.485384,0.000882,
3486,9.683333,96.367264,44.834316,80.380028,2.021266,0.110074,3.484058,0.000475,
3487,9.686111,93.873405,43.848579,80.326485,2.020788,0.112647,3.482018,0.000468,
3488,9.688889,92.177216,43.690823,80.414291,2.020369,0.113251,3.47913,0.000599,
3489,9.691667,89.865486,43.774677,80.519051,2.019681,0.114483,3.476904,0.000885,
3490,9.694444,,,,,,,,
3491,9.697222,87.302696,43.831936,80.166,2.019293,0.114476,3.471535,0.000899,
3492,9.7,,,,,,,,
3493,9.702778,84.489014,44.234486,80.094536,2.018937,0.114946,3.466196,0.000383,
3494,9.705556,82.7603,44.29195,80.0186,2.018676,0.11521,3.463648,0.000783,
3495,9.708333,59.199875,-20.179722,19.358585,2.019754,0.118594,3.462647,0.001357,
3496,9.711111,58.287102,-19.84659,19.672752,2.019085,0.117684,3.459979,0.001545,
3497,9.713889,56.82983,-19.990479,19.259989,2.019126,0.117941,3.456342,0.001391,
3498,9.716667,79.324875,45.975395,79.181908,2.018438,0.111512,3.453316,0.00104,
3499,9.719444,-110.122581,-29.271063,127.709213,2.025468,0.106338,3.453431,0.000965,
3500,9.722222,164.188171,61.330509,46.389557,2.03144,0.197331,3.402251,0.001175,
3501,9.725,,,,,,,,
3502,9.727778,161.753723,61.347969,45.135178,2.029982,0.194971,3.392849,0.001346,
3503,9.730556,73.584862,44.225533,76.501846,2.019637,0.113912,3.442178,0.00165,
3504,9.733333,72.509079,46.816315,78.594566,2.01673,0.11015,3.437718,0.000809,
3505,9.736111,,,,,,,,
3506,9.738889,-149.508713,48.357887,-115.349846,2.027413,0.188502,3.371171,0.002129,
3507,9.741667,-151.563522,47.983765,-115.39267,2.026481,0.186238,3.366499,0.002036,
3508,9.744444,66.510323,43.722843,77.528534,2.015701,0.112858,3.427965,0.001929,
3509,9.747222,66.486488,46.442966,79.018204,2.013691,0.108879,3.424366,0.001528,
3510,9.75,,,,,,,,
3511,9.752778,62.496273,44.284168,77.311607,2.015223,0.112773,3.420006,0.001974,
3512,9.755556,62.237701,44.56171,75.076187,2.016899,0.115317,3.419114,0.001108,
3513,9.758333,61.638031,50.569641,75.741638,2.025605,0.112646,3.414169,0.001893,
3514,9.761111,60.941784,46.994698,73.41217,2.016417,0.112931,3.41651,0.001204,
3515,9.763889,59.126427,47.815845,77.020454,2.019439,0.110987,3.409148,0.001238,
3516,9.766667,58.362804,47.020863,73.079521,2.015794,0.113677,3.411382,0.000858,
3517,9.769444,56.828785,47.155231,72.864159,2.01574,0.114096,3.408952,0.000995,
3518,9.772222,55.676842,47.651543,73.915749,2.01495,0.111967,3.405271,0.001127,
3519,9.775,52.046566,48.277409,73.058495,2.015539,0.114484,3.403278,0.001236,
3520,9.777778,,,,,,,,
3521,9.780556,,,,,,,,
3522,9.783333,49.746223,45.774254,76.447243,2.013804,0.111779,3.389503,0.001165,
3523,9.786111,48.234978,46.127129,76.145538,2.013722,0.111759,3.387383,0.001165,
3524,9.788889,44.854599,46.505436,75.373589,2.013854,0.112128,3.388589,0.001193,
3525,9.791667,46.248924,49.023483,73.854027,2.014591,0.111161,3.38671,0.000825,
3526,9.794444,44.955177,49.264091,74.153831,2.014645,0.111107,3.383495,0.000981,
3527,9.797222,43.447269,49.759975,74.361855,2.01481,0.110627,3.381046,0.001099,
3528,9.8,42.064392,49.905979,74.034622,2.014648,0.110725,3.379137,0.000909,
3529,9.802778,40.831654,49.379459,73.887756,2.014106,0.111037,3.375715,0.001259,
3530,9.805556,38.21772,48.975029,75.80777,2.015632,0.11046,3.371913,0.001024,
3531,9.808333,37.413967,49.127789,75.783691,2.014872,0.109891,3.369233,0.001004,
3532,9.811111,36.387367,49.251656,75.407234,2.013945,0.109568,3.3668,0.001083,
3533,9.813889,34.849285,49.510212,75.339241,2.013824,0.109621,3.364314,0.001147,
3534,9.816667,32.938183,49.743778,75.621803,2.014357,0.109532,3.361935,0.001381,
3535,9.819444,30.46138,49.551418,75.413101,2.014577,0.109886,3.360746,0.001393,
3536,9.822222,,,,,,,,
3537,9.825,,,,,,,,
3538,9.827778,25.881338,49.784302,75.625938,2.013773,0.110064,3.353297,0.00128,
3539,9.830556,24.895056,48.755383,75.726639,2.012267,0.110369,3.348915,0.001203,
3540,9.833333,26.982338,49.452648,72.942108,2.010625,0.112256,3.346351,0.001046,
3541,9.836111,22.007483,48.887726,75.713242,2.011642,0.11054,3.343932,0.001236,
3542,9.838889,20.37932,50.463753,76.418427,2.013296,0.109693,3.342154,0.001278,
3543,9.841667,18.422327,49.011532,75.713776,2.010768,0.11137,3.339388,0.001126,
3544,9.844444,17.747355,49.278484,76.05452,2.011277,0.110589,3.335901,0.001246,
3545,9.847222,15.580992,49.221024,76.032379,2.010556,0.111271,3.333962,0.000987,
3546,9.85,13.804979,49.250526,75.941322,2.010159,0.111743,3.331571,0.001081,
3547,9.852778,12.64376,49.491024,76.224785,2.010209,0.11128,3.328609,0.001061,
3548,9.855556,18.371449,52.277401,73.810577,2.01353,0.103465,3.318751,0.000638,
3549,9.858333,17.015253,52.493622,73.887131,2.013327,0.103392,3.315887,0.000682,
3550,9.861111,16.046753,52.590031,73.588264,2.012849,0.102974,3.313078,0.000681,
3551,9.863889,14.167573,52.680435,73.99379,2.012695,0.103184,3.310812,0.000642,
3552,9.866667,14.580766,53.163998,72.660034,2.011611,0.102171,3.306651,0.000669,
3553,9.869444,,,,,,,,
3554,9.872222,1.328269,51.741199,81.718613,2.014833,0.107979,3.308099,0.00153,
3555,9.875,2.694016,50.359783,77.300941,2.008991,0.109334,3.306156,0.001084,
3556,9.877778,1.229336,50.409233,77.210968,2.008632,0.109401,3.303675,0.001132,
3557,9.880556,-0.186846,50.599495,77.571228,2.008719,0.109129,3.300864,0.000992,
3558,9.883333,-0.949867,50.720909,77.626328,2.008529,0.108931,3.297662,0.000722,
3559,9.886111,-5.778909,51.629307,81.934906,2.01292,0.107433,3.295234,0.001343,
3560,9.888889,-4.962559,50.973007,77.135483,2.008465,0.10984,3.294247,0.00143,
3561,9.891667,-6.210495,50.727268,77.717651,2.007567,0.109616,3.290848,0.001057,
3562,9.894444,-7.98115,51.126865,77.476875,2.00816,0.10994,3.289069,0.00152,
3563,9.897222,-11.306596,52.051086,81.417763,2.011576,0.108524,3.285807,0.001397,
3564,9.9,-12.894861,51.955494,81.249458,2.01121,0.108778,3.283103,0.001346,
3565,9.902778,-13.931035,51.622486,80.2043,2.009429,0.109454,3.280981,0.001064,
3566,9.905556,,,,,,,,
3567,9.908333,-17.324364,51.839539,81.089607,2.009966,0.109348,3.27597,0.00115,
3568,9.911111,-18.437187,51.909088,81.105797,2.00955,0.109027,3.272928,0.000997,
3569,9.913889,-19.877855,51.720325,80.848503,2.008901,0.109372,3.270843,0.001066,
3570,9.916667,-21.288685,52.306438,81.060364,2.009197,0.108771,3.267852,0.001138,
3571,9.919444,-23.024405,52.328503,81.409393,2.009343,0.108746,3.265209,0.001308,
3572,9.922222,-24.779705,52.505032,82.607903,2.009902,0.108503,3.263117,0.001301,
3573,9.925,-26.106903,52.315144,82.629402,2.009706,0.108333,3.260014,0.001251,
3574,9.927778,-27.702099,52.414944,82.672287,2.009342,0.108083,3.257522,0.001353,
3575,9.930556,-29.28249,52.492947,83.252319,2.009594,0.108046,3.255159,0.001315,
3576,9.933333,-30.757654,52.306404,82.511147,2.008578,0.108519,3.252915,0.001413,
3577,9.936111,-29.364077,51.734692,80.339409,2.005009,0.107776,3.249222,0.001226,
3578,9.938889,-30.785196,51.733421,80.660889,2.00473,0.108016,3.246455,0.000912,
3579,9.941667,,,,,,,,
3580,9.944444,-33.73996,51.736057,80.647438,2.003979,0.108155,3.241541,0.00099,
3581,9.947222,-35.016647,51.830967,80.698799,2.003752,0.107903,3.238801,0.000956,
3582,9.95,-37.088718,51.356625,79.601944,2.002316,0.109176,3.237824,0.00135,
3583,9.952778,-38.407482,51.337921,79.813599,2.002374,0.109112,3.235087,0.001402,
3584,9.955556,-40.016209,52.093044,79.829697,2.002962,0.109351,3.231785,0.001143,
3585,9.958333,,,,,,,,
3586,9.961111,-41.102386,51.4244,80.930443,2.002805,0.104774,3.224999,0.001692,
3587,9.963889,-40.344456,50.410378,83.225845,2.005102,0.100185,3.217907,0.001653,
3588,9.966667,,,,,,,,
3589,9.969444,,,,,,,,
3590,9.972222,,,,,,,,
3591,9.975,-51.103477,52.189262,83.50235,2.004026,0.105826,3.212993,0.001629,
3592,9.977778,-53.647453,52.577347,83.491402,2.003856,0.107694,3.211934,0.001151,
3593,9.980556,-54.788654,52.544395,84.133507,2.003937,0.106733,3.208475,0.001001,
3594,9.983333,-56.341816,52.550106,83.775772,2.003415,0.10726,3.206151,0.000991,
3595,9.986111,-58.110245,52.493633,84.047012,2.003384,0.107279,3.20389,0.001106,
3596,9.988889,-59.421597,52.602062,84.10743,2.003087,0.107392,3.201123,0.001019,
3597,9.991667,-61.009586,52.500759,84.352814,2.002918,0.107211,3.198679,0.00103,
3598,9.994444,-62.373936,52.293072,84.700653,2.003149,0.106954,3.195886,0.001083,
3599,9.997222,-64.004532,51.735424,84.548019,2.002544,0.10806,3.193332,0.000912,
3600,10,-65.315804,52.449551,84.961319,2.00273,0.107502,3.190749,0.001125,
3601,10.002778,-67.072159,51.887184,84.747841,2.002148,0.108425,3.188415,0.000936,
3602,10.005556,-68.112053,52.259338,84.407333,2.001363,0.10904,3.185722,0.000992,
3603,10.008333,-69.928146,51.695999,87.714096,2.00448,0.105448,3.182645,0.001251,
3604,10.011111,-71.731667,51.574165,88.035904,2.004478,0.105454,3.180558,0.001288,
3605,10.013889,-72.726349,51.656815,87.8918,2.004774,0.105112,3.177538,0.001163,
3606,10.016667,-73.358238,51.342232,87.523453,2.003784,0.105712,3.173332,0.00112,
3607,10.019444,-76.352791,51.603237,86.565392,2.002359,0.108871,3.173112,0.001217,
3608,10.022222,-77.997719,52.769981,86.379776,2.001328,0.109319,3.171263,0.001088,
3609,10.025,-79.37043,52.451057,86.418541,2.000622,0.108621,3.168657,0.001368,
3610,10.027778,-80.985817,52.321537,87.019882,2.00041,0.108511,3.166406,0.00085,
3611,10.030556,-83.459892,51.964882,88.183945,2.000423,0.108293,3.164651,0.000586,
3612,10.033333,-85.226616,51.626076,88.717453,2.000411,0.108185,3.162182,0.00044,
3613,10.036111,,,,,,,,
3614,10.038889,-86.717064,51.748291,87.513824,2.000309,0.108631,3.155139,0.001187,
3615,10.041667,,,,,,,,
3616,10.044444,,,,,,,,
3617,10.047222,-87.896973,48.120445,89.88916,2.00296,0.096807,3.147356,0.001505,
3618,10.05,-93.083664,48.795006,90.579269,2.004468,0.102734,3.145738,0.00121,
3619,10.052778,,,,,,,,
3620,10.055556,-98.74073,47.305458,90.779533,2.006901,0.107194,3.143514,0.002046,
3621,10.058333,-97.856773,50.20023,89.149071,2.001801,0.108228,3.137881,0.001813,
3622,10.061111,,,,,,,,
3623,10.063889,-98.995964,50.976448,88.292343,1.999948,0.10625,3.131702,0.001666,
3624,10.066667,,,,,,,,
3625,10.069444,,,,,,,,
3626,10.072222,,,,,,,,
3627,10.075,-104.503403,51.755875,87.597679,1.998576,0.10841,3.121226,0.001455,
3628,10.077778,-106.254456,51.691734,87.776024,1.998417,0.108804,3.119035,0.00146,
3629,10.080556,-108.406425,49.854687,88.46759,1.999313,0.10893,3.117277,0.001427,
3630,10.083333,-109.412148,50.43692,88.581306,1.998998,0.107847,3.114505,0.001405,
3631,10.086111,-111.143944,49.711357,88.543854,1.999022,0.108595,3.111936,0.001078,
3632,10.088889,-112.530853,49.562466,88.620781,1.998729,0.108585,3.109487,0.000899,
3633,10.091667,,,,,,,,
3634,10.094444,,,,,,,,
3635,10.097222,-118.689812,49.942879,90.552231,1.996504,0.109674,3.103622,0.001165,
3636,10.1,,,,,,,,
3637,10.102778,,,,,,,,
3638,10.105556,,,,,,,,
3639,10.108333,,,,,,,,
3640,10.111111,,,,,,,,
3641,10.113889,-125.651894,48.408173,88.733406,1.998006,0.10796,3.088135,0.001323,
3642,10.116667,,,,,,,,
3643,10.119444,-128.18718,48.119595,88.78949,1.997758,0.108084,3.082596,0.001187,
3644,10.122222,-129.570404,48.330616,88.649269,1.997351,0.108058,3.080122,0.001025,
3645,10.125,,,,,,,,
3646,10.127778,-132.278015,47.887203,88.855415,1.997208,0.10852,3.074952,0.00124,
3647,10.130556,,,,,,,,
3648,10.133333,,,,,,,,
3649,10.136111,-136.689713,47.497616,88.740677,1.996981,0.108937,3.068045,0.001355,
3650,10.138889,,,,,,,,
3651,10.141667,-139.488235,47.670036,88.715813,1.996156,0.109116,3.062952,0.00145,
3652,10.144444,-140.562607,47.611366,88.555374,1.996243,0.10905,3.060084,0.001021,
3653,10.147222,-142.607986,47.183163,88.753365,1.996199,0.109264,3.058562,0.001278,
3654,10.15,,,,,,,,
3655,10.152778,,,,,,,,
3656,10.155556,-144.49733,48.52261,88.834061,1.993654,0.108888,3.047363,0.001284,
3657,10.158333,,,,,,,,
3658,10.161111,,,,,,,,
3659,10.163889,,,,,,,,
3660,10.166667,,,,,,,,
3661,10.169444,,,,,,,,
3662,10.172222,,,,,,,,
3663,10.175,,,,,,,,
3664,10.177778,,,,,,,,
3665,10.180556,-156.97998,47.924236,87.086807,1.991042,0.108617,3.023763,0.001308,
3666,10.183333,-158.519211,47.549046,87.206223,1.991199,0.108648,3.02219,0.001187,
3667,10.186111,,,,,,,,
3668,10.188889,-158.304459,46.67527,86.648621,1.992753,0.107059,3.014434,0.000858,
3669,10.191667,,,,,,,,
3670,10.194444,,,,,,,,
3671,10.197222,,,,,,,,
3672,10.2,,,,,,,,
3673,10.202778,,,,,,,,
3674,10.205556,,,,,,,,
3675,10.208333,,,,,,,,
3676,10.211111,,,,,,,,
3677,10.213889,-172.471542,44.875137,85.502151,1.991791,0.10995,2.996655,0.000972,
3678,10.216667,,,,,,,,
3679,10.219444,,,,,,,,
3680,10.222222,,,,,,,,
3681,10.225,-177.505753,46.457874,88.55864,1.98657,0.106473,2.981633,0.001563,
3682,10.227778,,,,,,,,
3683,10.230556,-177.060242,43.41996,82.780434,1.992342,0.107752,2.979834,0.001612,
3684,10.233333,,,,,,,,
3685,10.236111,,,,,,,,
3686,10.238889,176.431183,45.769157,84.552673,1.989176,0.110787,2.97161,0.001658,
3687,10.241667,,,,,,,,
3688,10.244444,,,,,,,,
3689,10.247222,172.828537,46.115299,84.453041,1.987733,0.111121,2.963387,0.001205,
3690,10.25,,,,,,,,
3691,10.252778,169.855301,45.565365,84.677971,1.986537,0.112024,2.958859,0.001352,
3692,10.255556,,,,,,,,
3693,10.258333,,,,,,,,
3694,10.261111,,,,,,,,
3695,10.263889,165.775864,45.716251,83.338982,1.987129,0.112754,2.948349,0.001303,
3696,10.266667,,,,,,,,
3697,10.269444,,,,,,,,
3698,10.272222,,,,,,,,
3699,10.275,,,,,,,,
3700,10.277778,,,,,,,,
3701,10.280556,158.486847,46.041615,82.919983,1.984524,0.112561,2.932214,0.001024,
3702,10.283333,,,,,,,,
3703,10.286111,,,,,,,,
3704,10.288889,153.944565,45.795918,83.014847,1.983529,0.113213,2.924969,0.00128,
3705,10.291667,,,,,,,,
3706,10.294444,152.027649,45.774315,82.672905,1.982901,0.112646,2.919596,0.000947,
3707,10.297222,,,,,,,,
3708,10.3,,,,,,,,
3709,10.302778,,,,,,,,
3710,10.305556,,,,,,,,
3711,10.308333,,,,,,,,
3712,10.311111,,,,,,,,
3713,10.313889,,,,,,,,
3714,10.316667,,,,,,,,
3715,10.319444,,,,,,,,
3716,10.322222,139.650833,45.955235,80.971825,1.980775,0.115051,2.895053,0.000757,
3717,10.325,,,,,,,,
3718,10.327778,137.966171,46.785938,80.551712,1.980664,0.115497,2.890165,0.000928,
3719,10.330556,136.639587,46.313202,80.658791,1.980246,0.115183,2.887427,0.000741,
3720,10.333333,135.723282,46.822647,80.144737,1.980321,0.115663,2.885186,0.000981,
3721,10.336111,133.625244,46.238571,80.343796,1.979683,0.115579,2.88293,0.000853,
3722,10.338889,132.937546,46.288258,80.21286,1.979521,0.115033,2.879962,0.000779,
3723,10.341667,133.476959,46.691792,79.408401,1.979958,0.113924,2.876373,0.000216,
3724,10.344444,129.910339,46.347141,80.057877,1.978849,0.115065,2.875403,0.000872,
3725,10.347222,,,,,,,,
3726,10.35,128.39592,46.571869,79.584076,1.978438,0.11374,2.869862,0.000699,
3727,10.352778,126.865646,45.762348,79.543953,1.977745,0.114638,2.868108,0.001232,
3728,10.355556,126.905159,46.72197,79.079727,1.978274,0.112401,2.864357,0.000711,
3729,10.358333,125.72261,46.907146,78.885963,1.978022,0.112549,2.861921,0.000654,
3730,10.361111,123.351578,45.867249,79.123108,1.976918,0.114357,2.860678,0.001236,
3731,10.363889,122.655518,46.777664,78.869301,1.977139,0.112856,2.857276,0.000695,
3732,10.366667,121.948395,47.232769,78.47718,1.977413,0.112708,2.854409,0.000788,
3733,10.369444,121.007637,47.189945,78.399361,1.976875,0.112504,2.851848,0.000749,
3734,10.372222,118.835495,46.370918,78.641563,1.976022,0.113735,2.850084,0.001175,
3735,10.375,118.115898,47.115704,78.286888,1.97639,0.112561,2.847023,0.000981,
3736,10.377778,117.148849,47.191059,78.018181,1.976099,0.112484,2.844452,0.001086,
3737,10.380556,115.335686,46.752178,78.264198,1.975224,0.113801,2.842383,0.00123,
3738,10.383333,114.876678,47.594971,77.795288,1.975651,0.112293,2.839454,0.000752,
3739,10.386111,,,,,,,,
3740,10.388889,112.800186,47.899311,77.403366,1.975382,0.112062,2.834335,0.000271,
3741,10.391667,111.788345,47.865032,77.162933,1.975235,0.111587,2.831949,0.000403,
3742,10.394444,,,,,,,,
3743,10.397222,109.422623,48.218456,76.975739,1.974638,0.111951,2.826864,0.00028,
3744,10.4,107.642769,48.157532,77.056816,1.974353,0.112019,2.824555,0.000691,
3745,10.402778,,,,,,,,
3746,10.405556,105.078835,48.461605,76.934273,1.973864,0.112521,2.81972,0.000341,
3747,10.408333,,,,,,,,
3748,10.411111,104.263344,48.43763,75.688011,1.974486,0.111286,2.814079,0.000855,
3749,10.413889,,,,,,,,
3750,10.416667,102.059998,49.226215,75.884544,1.973139,0.110498,2.809529,0.001153,
3751,10.419444,,,,,,,,
3752,10.422222,99.901817,48.735485,74.810516,1.974438,0.110597,2.805172,0.001085,
3753,10.425,98.677292,48.28281,74.282356,1.974006,0.110811,2.803637,0.001137,
3754,10.427778,,,,,,,,
3755,10.430556,97.501236,50.314487,74.300163,1.973612,0.10941,2.797079,0.001234,
3756,10.433333,,,,,,,,
3757,10.436111,90.927551,49.479084,76.350746,1.970835,0.112231,2.792516,0.001193,
3758,10.438889,,,,,,,,
3759,10.441667,91.649475,49.008698,73.424843,1.972597,0.11125,2.789521,0.001234,
3760,10.444444,90.61747,51.058498,74.564056,1.972305,0.10887,2.784996,0.000862,
3761,10.447222,88.409515,49.250488,74.151314,1.972438,0.111491,2.783239,0.001322,
3762,10.45,86.804398,49.068718,74.435753,1.971724,0.111395,2.780839,0.001141,
3763,10.452778,85.436043,49.165874,74.366455,1.97143,0.111252,2.77869,0.0012,
3764,10.455556,84.169098,49.178459,74.523117,1.97095,0.111352,2.775928,0.001237,
3765,10.458333,84.143463,51.610146,75.899475,1.96889,0.107784,2.771903,0.00145,
3766,10.461111,81.876343,49.435482,74.431946,1.970504,0.111323,2.770799,0.001395,
3767,10.463889,80.477928,49.751446,74.088936,1.970703,0.111118,2.769342,0.001191,
3768,10.466667,80.090782,49.562042,73.942162,1.969827,0.111613,2.765641,0.001367,
3769,10.469444,79.086533,51.3568,74.672707,1.967593,0.109851,2.76364,0.000895,
3770,10.472222,79.384506,51.657719,71.497452,1.970365,0.109825,2.764655,0.00083,
3771,10.475,,,,,,,,
3772,10.477778,76.193756,54.1073,74.694557,1.969343,0.105258,2.756898,0.001264,
3773,10.480556,75.293053,51.749146,72.136856,1.968535,0.10977,2.756744,0.000934,
3774,10.483333,,,,,,,,
