,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,turtle5,turtle5,turtle5,turtle5,turtle5,turtle5,turtle5,turtle2,turtle2,turtle2,turtle2,turtle2,turtle2,turtle2,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD
,ID,"DE93762964E811EE855F4FEF7B9C9D96","DE93762964E811EE855F4FEF7B9C9D96","DE93762964E811EE855F4FEF7B9C9D96","DE93762964E811EE855F4FEF7B9C9D96","DE93762964E811EE855F4FEF7B9C9D96","DE93762964E811EE855F4FEF7B9C9D96","DE93762964E811EE855F4FEF7B9C9D96","2EC419D64EC11EE855F4FEF7B9C9D96","2EC419D64EC11EE855F4FEF7B9C9D96","2EC419D64EC11EE855F4FEF7B9C9D96","2EC419D64EC11EE855F4FEF7B9C9D96","2EC419D64EC11EE855F4FEF7B9C9D96","2EC419D64EC11EE855F4FEF7B9C9D96","2EC419D64EC11EE855F4FEF7B9C9D96","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,
3425,9.513889,-1.527615,4.911365,-2.694567,4.687496,0.783230,3.134311,0.001592,0.230071,45.048920,-2.410207,5.297454,0.786030,2.707391,0.001582,149.868393,-12.216758,-167.932190,1.066465,0.120924,5.232243,0.001245
3426,9.516667,-1.531759,4.908791,-2.690117,4.687490,0.783228,3.134316,0.001519,-0.338085,45.999905,-0.912732,5.297656,0.785361,2.706658,0.001044,,,,,,,
3427,9.519444,-1.515169,4.921118,-2.765193,4.687481,0.783273,3.134333,0.001581,0.118818,45.077560,-2.490691,5.297460,0.786206,2.707328,0.001766,149.670990,-10.555979,-168.089981,1.061505,0.120446,5.241048,0.001299
3428,9.522222,-1.512390,4.944201,-2.738976,4.687449,0.783267,3.134351,0.001376,-0.035484,45.824017,-1.466766,5.297646,0.785538,2.706786,0.000806,,,,,,,
3429,9.525000,-1.503108,4.957886,-2.759843,4.687438,0.783282,3.134358,0.001483,0.102214,45.076462,-2.406739,5.297472,0.786152,2.707371,0.001769,,,,,,,
3430,9.527778,-1.499489,4.952662,-2.796397,4.687446,0.783297,3.134355,0.001562,-0.217803,45.929138,-1.150153,5.297639,0.785464,2.706669,0.000988,,,,,,,
3431,9.530556,-1.495299,4.944131,-2.833093,4.687431,0.783326,3.134349,0.001551,0.147211,45.081188,-2.379651,5.297457,0.786108,2.707436,0.001667,149.861389,-9.851799,-166.597137,1.113642,0.129831,5.242195,0.001170
3432,9.533333,-1.496755,4.939398,-2.833136,4.687441,0.783328,3.134339,0.001558,-0.243014,45.941284,-1.126683,5.297643,0.785480,2.706712,0.000949,,,,,,,
3433,9.536111,-1.499758,4.933187,-2.826259,4.687427,0.783337,3.134329,0.001536,0.008681,45.086029,-2.481961,5.297431,0.786266,2.707391,0.001879,149.688370,-8.271203,-166.798706,1.108132,0.129263,5.250550,0.000985
3434,9.538889,-1.496753,4.934844,-2.833683,4.687428,0.783346,3.134321,0.001600,-0.285973,45.969498,-1.210636,5.297661,0.785551,2.706716,0.000946,,,,,,,
3435,9.541667,-1.499245,4.925688,-2.840261,4.687430,0.783358,3.134310,0.001612,0.213908,45.046658,-2.478576,5.297482,0.786072,2.707413,0.001621,150.590195,-7.898674,-165.887833,1.101566,0.129267,5.258986,0.001676
3436,9.544444,-1.494745,4.936017,-2.832324,4.687426,0.783360,3.134314,0.001501,-0.231175,45.972233,-0.978391,5.297652,0.785342,2.706746,0.000989,,,,,,,
3437,9.547222,-1.505903,4.946822,-2.756261,4.687427,0.783312,3.134316,0.001380,0.119547,45.089016,-2.442481,5.297447,0.786159,2.707362,0.001844,150.428909,-8.564920,-164.584000,1.094703,0.129370,5.267561,0.000868
3438,9.550000,-1.499827,4.953813,-2.779521,4.687429,0.783321,3.134326,0.001476,-0.131674,45.864250,-1.330010,5.297642,0.785522,2.706717,0.000884,,,,,,,
3439,9.552778,-1.482518,4.980088,-2.810870,4.687422,0.783335,3.134345,0.001459,0.142529,45.073433,-2.439055,5.297444,0.786136,2.707353,0.001694,148.126556,-9.143789,-164.032333,1.088666,0.129020,5.275995,0.000825
3440,9.555556,-1.497847,4.962432,-2.790335,4.687435,0.783307,3.134338,0.001528,-0.210116,45.873486,-1.208667,5.297640,0.785474,2.706686,0.000874,,,,,,,
3441,9.558333,-1.513723,4.944530,-2.765774,4.687427,0.783288,3.134326,0.001477,0.210417,45.064789,-2.368554,5.297452,0.786062,2.707383,0.001617,147.020859,-8.703776,-164.788010,1.082983,0.128545,5.284009,0.002392
3442,9.561111,-1.506249,4.956508,-2.784708,4.687413,0.783301,3.134335,0.001424,-0.065087,45.778492,-1.688576,5.297621,0.785782,2.706786,0.000692,,,,,,,
3443,9.563889,-1.487529,4.978816,-2.810076,4.687406,0.783319,3.134342,0.001466,0.018109,45.071339,-2.375303,5.297428,0.786205,2.707349,0.001885,145.935303,-8.266792,-165.495377,1.077354,0.128109,5.291826,0.000790
3444,9.566667,-1.494880,4.969838,-2.803168,4.687395,0.783320,3.134331,0.001498,-0.145387,45.849838,-1.395702,5.297608,0.785568,2.706800,0.000837,,,,,,,
3445,9.569444,-1.488580,4.978157,-2.805245,4.687374,0.783336,3.134334,0.001529,0.193117,45.037342,-2.307162,5.297472,0.785944,2.707470,0.001513,143.639618,-8.868280,-164.902054,1.071512,0.127839,5.299696,0.000649
3446,9.572222,-1.492780,4.978305,-2.772312,4.687371,0.783323,3.134330,0.001478,-0.390123,46.040085,-0.965529,5.297682,0.785459,2.706630,0.001085,,,,,,,
3447,9.575000,-1.514939,4.959589,-2.727484,4.687377,0.783300,3.134319,0.001527,0.086308,45.067005,-2.280399,5.297458,0.786048,2.707461,0.001749,142.584045,-8.399022,-165.619949,1.066057,0.127413,5.307155,0.002214
3448,9.577778,-1.519755,4.945552,-2.708362,4.687387,0.783291,3.134309,0.001547,-0.212219,45.951565,-1.185257,5.297622,0.785484,2.706772,0.000950,,,,,,,
3449,9.580556,-1.507328,4.951332,-2.735647,4.687407,0.783300,3.134314,0.001483,0.068312,45.103821,-2.418479,5.297480,0.786141,2.707413,0.001798,141.531952,-7.926164,-166.317749,1.060681,0.126993,5.314429,0.000595
3450,9.583333,-1.519598,4.935402,-2.694574,4.687419,0.783270,3.134300,0.001493,0.020744,45.764881,-1.861839,5.297636,0.785784,2.706841,0.000625,,,,,,,
3451,9.586111,-1.533803,4.922482,-2.673109,4.687430,0.783245,3.134294,0.001487,0.214886,45.046467,-2.350716,5.297460,0.785976,2.707410,0.001558,140.504349,-7.441152,-167.011093,1.055387,0.126577,5.321515,0.002165
3452,9.588889,-1.535560,4.926289,-2.671393,4.687428,0.783244,3.134296,0.001496,-0.145350,45.878204,-1.452020,5.297602,0.785636,2.706722,0.000839,,,,,,,
3453,9.591667,-1.539309,4.914843,-2.691252,4.687445,0.783247,3.134295,0.001504,0.076055,45.090614,-2.397363,5.297460,0.786147,2.707317,0.001778,140.805679,-5.892771,-168.966919,1.050477,0.126004,5.328165,0.002192
3454,9.594444,-1.531971,4.929154,-2.670379,4.687430,0.783235,3.134303,0.001440,-0.189121,45.943916,-1.068154,5.297653,0.785388,2.706713,0.000967,,,,,,,
3455,9.597222,-1.527117,4.921413,-2.708409,4.687401,0.783269,3.134308,0.001557,0.116334,45.087143,-2.464709,5.297462,0.786206,2.707357,0.001787,141.156021,-4.380660,-170.902008,1.045647,0.125438,5.334631,0.002133
3456,9.600000,-1.525771,4.912527,-2.726449,4.687391,0.783284,3.134306,0.001570,-0.221428,45.886517,-0.991152,5.297639,0.785344,2.706724,0.000972,,,,,,,
3457,9.602778,-1.539673,4.915013,-2.657175,4.687375,0.783246,3.134302,0.001427,0.110798,45.072388,-2.359752,5.297428,0.786062,2.707397,0.001676,141.552200,-2.907143,-172.817307,1.040900,0.124877,5.340917,0.002134
3458,9.605556,-1.549510,4.909749,-2.626170,4.687358,0.783233,3.134300,0.001553,-0.371504,45.971073,-1.201810,5.297643,0.785575,2.706644,0.000918,,,,,,,
3459,9.608333,-1.552400,4.914989,-2.613045,4.687356,0.783237,3.134301,0.001501,-0.001192,45.068275,-2.408069,5.297451,0.786180,2.707369,0.001871,141.988464,-1.474526,-174.711945,1.036231,0.124322,5.347022,0.002185
3460,9.611111,-1.569313,4.888983,-2.597444,4.687350,0.783231,3.134284,0.001613,-0.138066,45.885883,-1.462252,5.297615,0.785595,2.706786,0.000834,,,,,,,
3461,9.613889,-1.561377,4.889401,-2.614083,4.687378,0.783233,3.134280,0.001539,0.185231,45.057404,-2.368353,5.297477,0.786001,2.707441,0.001627,141.016769,-0.994552,-175.293076,1.031374,0.123909,5.353177,0.000605
3462,9.616667,-1.555550,4.879480,-2.650374,4.687398,0.783249,3.134277,0.001617,-0.183420,45.861572,-1.084833,5.297628,0.785315,2.706761,0.000935,,,,,,,
3463,9.619444,-1.564109,4.872871,-2.628142,4.687415,0.783229,3.134271,0.001545,0.076790,45.134430,-2.508128,5.297472,0.786221,2.707346,0.001856,138.612167,-1.460341,-174.587296,1.026330,0.123637,5.359383,0.000988
3464,9.622222,-1.575088,4.848642,-2.636904,4.687429,0.783223,3.134254,0.001579,-0.290352,46.004307,-0.845682,5.297643,0.785297,2.706635,0.001078,,,,,,,
3465,9.625000,-1.577362,4.853979,-2.623815,4.687424,0.783215,3.134264,0.001505,0.058475,45.079666,-2.531444,5.297391,0.786280,2.707268,0.001904,138.791290,-1.489799,-174.942123,1.021340,0.123430,5.365439,0.001376
3466,9.627778,-1.569817,4.867134,-2.609125,4.687400,0.783215,3.134274,0.001493,-0.029641,45.801128,-1.537005,5.297613,0.785580,2.706774,0.000759,,,,,,,
3467,9.630556,-1.549132,4.895247,-2.641128,4.687381,0.783241,3.134291,0.001471,0.106207,45.101658,-2.437595,5.297435,0.786167,2.707311,0.001843,141.563568,-1.120468,-176.372437,1.016418,0.123279,5.371346,0.001421
3468,9.633333,-1.531234,4.917963,-2.655348,4.687362,0.783253,3.134301,0.001458,-0.044522,45.758862,-1.721204,5.297588,0.785694,2.706799,0.000624,,,,,,,
3469,9.636111,-1.534501,4.917518,-2.638272,4.687342,0.783248,3.134304,0.001462,0.075576,45.077271,-2.503884,5.297474,0.786192,2.707314,0.001828,144.348221,-0.830611,-177.832535,1.011587,0.123123,5.377077,0.001341
3470,9.638889,-1.540395,4.906931,-2.630263,4.687355,0.783230,3.134299,0.001502,-0.212782,45.904720,-1.206433,5.297627,0.785486,2.706712,0.000971,,,,,,,
3471,9.641667,-1.543588,4.901296,-2.639794,4.687367,0.783229,3.134292,0.001557,-0.058305,45.074211,-2.509090,5.297446,0.786279,2.707284,0.002006,147.139954,-0.624979,-179.305862,1.006849,0.122974,5.382638,0.000953
3472,9.644444,-1.540366,4.898420,-2.670048,4.687377,0.783243,3.134295,0.001550,-0.306242,45.962601,-0.938098,5.297634,0.785304,2.706737,0.000996,,,,,,,
3473,9.647222,-1.515380,4.930949,-2.687742,4.687378,0.783260,3.134320,0.001481,-0.082673,45.095165,-2.440911,5.297445,0.786250,2.707319,0.002061,147.246048,-0.724243,-179.593460,1.002173,0.122803,5.388014,0.000600
3474,9.650000,-1.509161,4.934946,-2.713001,4.687407,0.783267,3.134326,0.001493,-0.500753,46.146862,-0.741541,5.297659,0.785387,2.706558,0.001163,,,,,,,
3475,9.652778,-1.515757,4.924803,-2.741214,4.687411,0.783283,3.134319,0.001587,0.064755,45.091965,-2.505522,5.297407,0.786248,2.707341,0.001911,144.659943,-1.088066,-178.735168,0.997581,0.122573,5.393180,0.000366
3476,9.655556,-1.544025,4.899573,-2.682949,4.687407,0.783258,3.134304,0.001624,-0.440914,46.128639,-0.645658,5.297647,0.785257,2.706560,0.001216,,,,,,,
3477,9.658333,-1.537595,4.904218,-2.678407,4.687421,0.783251,3.134303,0.001488,0.069563,45.109131,-2.403788,5.297442,0.786161,2.707348,0.001845,142.070511,-1.488247,-177.923309,0.993100,0.122317,5.398158,0.000165
3478,9.661111,-1.554931,4.893048,-2.654139,4.687435,0.783228,3.134295,0.001570,-0.340398,45.931835,-0.991097,5.297638,0.785419,2.706635,0.000927,,,,,,,
3479,9.663889,-1.558811,4.877167,-2.669312,4.687430,0.783234,3.134291,0.001610,0.162214,45.061905,-2.441833,5.297461,0.786135,2.707328,0.001724,139.481827,-1.927968,-177.124161,0.988694,0.122069,5.402971,0.000277
3480,9.666667,-1.550368,4.890092,-2.654994,4.687401,0.783240,3.134297,0.001425,-0.325765,46.000664,-0.876724,5.297651,0.785346,2.706619,0.001101,,,,,,,
3481,9.669444,-1.552843,4.897127,-2.641789,4.687401,0.783227,3.134303,0.001525,0.123911,45.084660,-2.343908,5.297466,0.786067,2.707386,0.001678,139.181824,-2.793204,-175.691818,0.983598,0.122254,5.407553,0.001781
3482,9.672222,-1.537112,4.915009,-2.692067,4.687405,0.783249,3.134316,0.001491,-0.207242,45.941841,-1.091483,5.297654,0.785430,2.706743,0.000960,,,,,,,
3483,9.675000,-1.513442,4.936841,-2.758639,4.687403,0.783286,3.134332,0.001519,0.072401,45.078285,-2.412055,5.297459,0.786169,2.707408,0.001752,138.885178,-3.666509,-174.260574,0.978591,0.122432,5.411975,0.000378
3484,9.677778,-1.509074,4.931315,-2.774913,4.687407,0.783292,3.134324,0.001492,-0.285731,45.951748,-1.127206,5.297609,0.785493,2.706708,0.001001,,,,,,,
3485,9.680556,-1.508234,4.925469,-2.785717,4.687404,0.783305,3.134320,0.001523,0.101838,45.053627,-2.361699,5.297486,0.786090,2.707414,0.001785,136.281830,-4.207602,-173.523804,0.974431,0.122179,5.416308,0.000566
3486,9.683333,-1.506652,4.918999,-2.777954,4.687400,0.783305,3.134318,0.001529,-0.154540,45.883045,-1.372507,5.297637,0.785564,2.706814,0.000795,,,,,,,
3487,9.686111,-1.500562,4.944817,-2.746827,4.687412,0.783286,3.134326,0.001321,0.061158,45.064781,-2.426672,5.297429,0.786179,2.707372,0.001820,134.826202,-5.942628,-173.658401,0.970993,0.123295,5.419858,0.000856
3488,9.688889,-1.498610,4.933247,-2.769789,4.687426,0.783301,3.134312,0.001563,-0.391802,46.003025,-0.926867,5.297664,0.785406,2.706613,0.001016,,,,,,,
3489,9.691667,-1.518248,4.912794,-2.727825,4.687432,0.783279,3.134304,0.001574,0.130631,45.101669,-2.493455,5.297449,0.786166,2.707379,0.001735,134.466141,-8.869583,-174.664688,0.968270,0.125748,5.422622,0.000942
3490,9.694444,-1.517993,4.923756,-2.705456,4.687442,0.783265,3.134311,0.001437,-0.314166,46.018703,-0.788653,5.297634,0.785299,2.706649,0.001108,,,,,,,
3491,9.697222,-1.522320,4.922482,-2.706116,4.687436,0.783271,3.134313,0.001582,0.124217,45.121635,-2.535656,5.297471,0.786246,2.707342,0.001832,134.350327,-9.479650,-175.081512,0.965331,0.126618,5.425541,0.001151
3492,9.700000,-1.527939,4.912979,-2.680530,4.687444,0.783245,3.134310,0.001536,-0.080819,45.824898,-1.560781,5.297632,0.785664,2.706770,0.000743,,,,,,,
3493,9.702778,-1.521294,4.917868,-2.699274,4.687441,0.783247,3.134318,0.001518,0.075588,45.062843,-2.471576,5.297446,0.786223,2.707298,0.001815,134.509018,-7.792666,-174.899246,0.962177,0.125937,5.428627,0.001088
3494,9.705556,-1.529657,4.913714,-2.671301,4.687447,0.783222,3.134315,0.001519,-0.261753,45.904327,-1.229726,5.297633,0.785533,2.706682,0.000874,,,,,,,
3495,9.708333,-2.121830,4.332984,-1.839293,4.686664,0.782946,3.133748,0.002128,0.061207,45.086391,-2.486856,5.297494,0.786201,2.707340,0.001791,134.632767,-6.150641,-174.759399,0.959101,0.125296,5.431568,0.001230
3496,9.711111,-2.072683,4.391964,-1.883121,4.686718,0.782956,3.133803,0.001537,-0.252459,45.921410,-1.084950,5.297663,0.785441,2.706722,0.000943,,,,,,,
3497,9.713889,-2.017134,4.453601,-1.959910,4.686769,0.782994,3.133862,0.001460,0.138120,45.099041,-2.397187,5.297488,0.786061,2.707436,0.001681,133.376007,-5.619968,-174.359222,0.955718,0.124851,5.434701,0.000430
3498,9.716667,-1.965446,4.511963,-2.000066,4.686834,0.782999,3.133910,0.001467,-0.079589,45.908493,-1.062241,5.297621,0.785272,2.706857,0.000998,,,,,,,
3499,9.719444,-1.922621,4.562031,-2.038808,4.686893,0.783011,3.133952,0.001449,0.097669,45.089272,-2.498361,5.297443,0.786167,2.707393,0.001753,130.769424,-6.191844,-173.684067,0.952021,0.124560,5.438025,0.000539
3500,9.722222,-1.892724,4.592685,-2.053959,4.686955,0.783005,3.133979,0.001436,-0.218601,45.935390,-1.168877,5.297621,0.785455,2.706733,0.000966,,,,,,,
3501,9.725000,-1.859890,4.616632,-2.121228,4.687028,0.783024,3.134003,0.001534,0.070472,45.091404,-2.563478,5.297448,0.786250,2.707332,0.001849,129.557922,-5.681095,-173.288864,0.948784,0.124109,5.440870,0.001206
3502,9.727778,-1.840320,4.623366,-2.158138,4.687084,0.783031,3.134020,0.001604,-0.304596,46.014530,-0.950499,5.297637,0.785376,2.706630,0.001070,,,,,,,
3503,9.730556,-1.804153,4.658462,-2.203203,4.687121,0.783050,3.134050,0.001473,0.974486,45.129787,-5.398239,5.297820,0.787576,2.706903,0.001482,130.095291,-5.950689,-172.432297,0.945992,0.123513,5.443204,0.001493
3504,9.733333,-1.780945,4.679903,-2.239708,4.687152,0.783064,3.134074,0.001525,-0.147934,45.917515,-1.095879,5.297600,0.785378,2.706727,0.000976,,,,,,,
3505,9.736111,-1.736545,4.719655,-2.352554,4.687189,0.783118,3.134114,0.001514,0.063042,45.062881,-2.334262,5.297410,0.786104,2.707320,0.001790,131.040863,-8.049546,-170.819199,0.943256,0.122928,5.445368,0.001555
3506,9.738889,-1.712602,4.754390,-2.362865,4.687209,0.783112,3.134145,0.001430,-0.272288,45.982841,-0.869775,5.297628,0.785307,2.706654,0.001045,,,,,,,
3507,9.741667,-2.357374,4.113741,-1.314985,4.686601,0.782664,3.133542,0.002876,0.179139,45.065174,-2.416629,5.297440,0.786075,2.707402,0.001636,132.039398,-10.104569,-169.160309,0.940578,0.122341,5.447407,0.001611
3508,9.744444,-2.275046,4.200329,-1.426175,4.686679,0.782703,3.133623,0.001455,-0.274811,45.971638,-1.043335,5.297643,0.785408,2.706687,0.000999,,,,,,,
3509,9.747222,-2.173720,4.325428,-1.573556,4.686734,0.782776,3.133724,0.001332,0.132356,45.085850,-2.504829,5.297452,0.786171,2.707378,0.001763,133.090515,-12.113990,-167.458572,0.937961,0.121755,5.449321,0.001384
3510,9.750000,-2.126127,4.376402,-1.658463,4.686782,0.782814,3.133776,0.001544,-0.167402,45.827118,-1.466367,5.297627,0.785588,2.706806,0.000730,,,,,,,
3511,9.752778,-2.046706,4.441149,-1.820307,4.686841,0.782893,3.133837,0.001511,0.148476,45.034340,-2.361028,5.297455,0.786010,2.707398,0.001695,,,,,,,
3512,9.755556,-2.001853,4.474156,-1.910944,4.686905,0.782935,3.133874,0.001542,-0.348556,45.953247,-1.069367,5.297628,0.785419,2.706679,0.000945,,,,,,,
3513,9.758333,-1.949075,4.523362,-2.038618,4.686966,0.782998,3.133917,0.001536,-0.082732,45.113972,-2.497809,5.297443,0.786308,2.707307,0.002049,135.359818,-15.980146,-163.925095,0.932898,0.120593,5.452791,0.001506
3514,9.761111,-1.911765,4.567605,-2.070736,4.687029,0.782998,3.133952,0.001423,-0.251327,45.985603,-1.157022,5.297642,0.785459,2.706702,0.000971,,,,,,,
3515,9.763889,-1.871073,4.606260,-2.139837,4.687099,0.783018,3.133986,0.001574,0.149820,45.039909,-2.312276,5.297428,0.785969,2.707388,0.001627,,,,,,,
3516,9.766667,-1.814891,4.658949,-2.209103,4.687141,0.783056,3.134028,0.001465,-0.306482,45.962379,-0.843085,5.297602,0.785273,2.706666,0.001045,,,,,,,
3517,9.769444,-1.785625,4.687477,-2.244993,4.687149,0.783082,3.134058,0.001462,-0.085118,45.125027,-2.493361,5.297467,0.786300,2.707249,0.002082,,,,,,,
3518,9.772222,-1.783624,4.696279,-2.241161,4.687187,0.783059,3.134079,0.001570,-0.026988,45.789722,-1.696608,5.297604,0.785710,2.706796,0.000680,,,,,,,
3519,9.775000,-1.774319,4.710567,-2.223120,4.687218,0.783033,3.134105,0.001506,-0.079963,45.107983,-2.612889,5.297454,0.786405,2.707221,0.002024,,,,,,,
3520,9.777778,-2.413758,4.069853,-1.197459,4.686603,0.782591,3.133500,0.002915,-0.245057,45.938843,-0.918745,5.297644,0.785267,2.706678,0.001033,,,,,,,
3521,9.780556,-2.310799,4.162699,-1.412349,4.686688,0.782688,3.133592,0.001627,0.073997,45.085911,-2.385788,5.297446,0.786134,2.707383,0.001801,,,,,,,
3522,9.783333,-2.235931,4.247350,-1.494600,4.686721,0.782735,3.133669,0.001409,-0.286494,45.956142,-0.898890,5.297637,0.785273,2.706734,0.001019,,,,,,,
3523,9.786111,-2.160016,4.326222,-1.659838,4.686769,0.782820,3.133741,0.001545,0.086094,45.080719,-2.474512,5.297438,0.786210,2.707393,0.001813,,,,,,,
3524,9.788889,-2.088919,4.398335,-1.768994,4.686845,0.782861,3.133801,0.001442,-0.432568,45.977055,-1.034696,5.297646,0.785499,2.706609,0.000934,,,,,,,
3525,9.791667,-2.023948,4.464203,-1.880861,4.686928,0.782903,3.133855,0.001464,-0.042048,45.091824,-2.457644,5.297463,0.786230,2.707304,0.002016,,,,,,,
3526,9.794444,-1.979357,4.513346,-1.944538,4.686980,0.782931,3.133900,0.001514,-0.445919,46.037907,-0.684021,5.297606,0.785231,2.706644,0.001098,,,,,,,
3527,9.797222,-1.932912,4.560030,-2.003662,4.687017,0.782965,3.133941,0.001502,-0.010033,45.095608,-2.499080,5.297445,0.786282,2.707308,0.002008,,,,,,,
3528,9.800000,-1.876601,4.618685,-2.089797,4.687091,0.782993,3.133991,0.001477,-0.320079,45.997749,-1.403694,5.297631,0.785721,2.706633,0.000860,,,,,,,
3529,9.802778,-1.834811,4.662032,-2.144048,4.687130,0.783024,3.134031,0.001476,0.090337,45.062603,-2.404248,5.297422,0.786117,2.707312,0.001834,,,,,,,
3530,9.805556,-2.407650,4.102129,-1.370578,4.686426,0.782758,3.133488,0.002038,-0.165312,45.886234,-1.497371,5.297632,0.785647,2.706733,0.000756,,,,,,,
3531,9.808333,-2.336128,4.165446,-1.492783,4.686546,0.782794,3.133564,0.001532,0.070301,45.100590,-2.452262,5.297436,0.786161,2.707338,0.001774,,,,,,,
3532,9.811111,-2.237869,4.265028,-1.656136,4.686628,0.782869,3.133657,0.001494,-0.233874,45.922577,-1.328579,5.297625,0.785604,2.706716,0.000820,,,,,,,
3533,9.813889,-2.159217,4.339569,-1.777720,4.686681,0.782933,3.133729,0.001450,0.169750,45.102177,-2.466727,5.297447,0.786129,2.707390,0.001692,,,,,,,
3534,9.816667,-2.078008,4.420632,-1.902435,4.686754,0.782980,3.133808,0.001477,-0.239584,45.942169,-1.016147,5.297646,0.785379,2.706701,0.000976,,,,,,,
3535,9.819444,-2.012456,4.487791,-1.977212,4.686813,0.783005,3.133873,0.001463,0.068331,45.095360,-2.377149,5.297441,0.786121,2.707386,0.001816,,,,,,,
3536,9.822222,-1.963354,4.532160,-2.035408,4.686868,0.783023,3.133922,0.001514,-0.255274,45.992153,-0.818801,5.297649,0.785239,2.706717,0.001081,,,,,,,
3537,9.825000,-1.895618,4.610164,-2.131161,4.686937,0.783060,3.133985,0.001397,0.019742,45.123360,-2.478040,5.297428,0.786249,2.707361,0.001978,,,,,,,
3538,9.827778,-1.856416,4.657515,-2.145891,4.686996,0.783050,3.134028,0.001441,-0.396161,45.968056,-1.257620,5.297647,0.785656,2.706596,0.000865,,,,,,,
3539,9.830556,-1.826086,4.688625,-2.177684,4.687021,0.783067,3.134056,0.001520,0.916479,45.156681,-5.467964,5.297873,0.787594,2.706895,0.001567,,,,,,,
3540,9.833333,-1.799565,4.720709,-2.170362,4.687058,0.783059,3.134095,0.001402,-0.288116,45.862835,-1.432431,5.297612,0.785643,2.706697,0.000782,,,,,,,
3541,9.836111,-1.777561,4.742439,-2.198001,4.687107,0.783064,3.134118,0.001550,0.058289,45.040588,-2.315237,5.297420,0.786072,2.707354,0.001775,,,,,,,
3542,9.838889,-1.750857,4.757422,-2.249968,4.687164,0.783079,3.134138,0.001514,-0.263602,45.929333,-1.134159,5.297640,0.785447,2.706698,0.000944,,,,,,,
3543,9.841667,-1.715618,4.802927,-2.263849,4.687192,0.783082,3.134171,0.001417,-0.009736,45.128273,-2.533167,5.297423,0.786319,2.707311,0.001948,,,,,,,
3544,9.844444,-1.701643,4.810917,-2.278174,4.687220,0.783079,3.134190,0.001550,-0.238915,45.979729,-0.843013,5.297654,0.785215,2.706715,0.001069,,,,,,,
3545,9.847222,-1.664909,4.847165,-2.338423,4.687271,0.783094,3.134221,0.001436,0.051508,45.055428,-2.418871,5.297432,0.786174,2.707320,0.001855,,,,,,,
3546,9.850000,-1.628412,4.897288,-2.391790,4.687292,0.783118,3.134261,0.001434,-0.064934,45.828564,-1.609277,5.297637,0.785650,2.706806,0.000726,,,,,,,
3547,9.852778,-1.591012,4.937835,-2.454033,4.687306,0.783146,3.134295,0.001478,0.124180,45.072010,-2.466215,5.297440,0.786148,2.707376,0.001760,,,,,,,
3548,9.855556,-1.562637,4.955647,-2.547760,4.687344,0.783182,3.134315,0.001524,-0.327786,46.012028,-0.882728,5.297643,0.785324,2.706633,0.001086,,,,,,,
3549,9.858333,-1.550811,4.978342,-2.561450,4.687339,0.783194,3.134336,0.001437,0.114878,45.060474,-2.423920,5.297440,0.786093,2.707392,0.001712,,,,,,,
3550,9.861111,-1.551081,4.968782,-2.554025,4.687355,0.783177,3.134335,0.001505,-0.240789,45.970524,-0.855327,5.297632,0.785211,2.706722,0.001076,,,,,,,
3551,9.863889,-1.555213,4.961592,-2.536356,4.687389,0.783149,3.134328,0.001527,0.004423,45.097530,-2.499233,5.297479,0.786195,2.707326,0.001899,,,,,,,
3552,9.866667,-1.539645,4.979750,-2.554794,4.687415,0.783152,3.134339,0.001464,-0.317431,45.964954,-0.915320,5.297637,0.785227,2.706699,0.001016,,,,,,,
3553,9.869444,-1.523407,5.004449,-2.563787,4.687422,0.783162,3.134353,0.001372,0.019692,45.100014,-2.634493,5.297479,0.786312,2.707268,0.002009,,,,,,,
3554,9.872222,-1.504829,5.023967,-2.584626,4.687432,0.783177,3.134359,0.001444,-0.096933,45.805111,-1.479405,5.297586,0.785525,2.706764,0.000819,,,,,,,
3555,9.875000,-1.481242,5.045667,-2.630533,4.687446,0.783207,3.134376,0.001484,0.118330,45.035099,-2.393237,5.297432,0.786017,2.707336,0.001638,,,,,,,
3556,9.877778,-1.489204,5.025578,-2.631229,4.687446,0.783212,3.134367,0.001477,-0.219154,45.916145,-1.128887,5.297657,0.785366,2.706690,0.000935,,,,,,,
