Format Version,1.23,Take Name,MSD_Ballie_Trial,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-03-05 02.10.02.065 PM,Capture Start Frame,694055,Total Frames in Take,13342,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
534,1.483333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,1.486111,-149.081223,-9.428050,-106.274086,0.115471,0.105385,2.117131,0.000789,,,,,,,,,,,,,,,,,,,,,,,,,,0.062834,0.197867,2.144574,0.191635,0.075102,2.042307,,,,,,,,,,,,,,,,,,,,,,,,,0.113013,0.173659,2.202296,,,,0.113030,0.213417,2.082075,,,,0.157243,0.160087,2.031003,0.209695,0.153794,2.093012,0.200554,0.135635,2.187691,,,
536,1.488889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,1.491667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,1.494444,-144.934662,-4.299677,-107.960381,0.110218,0.104389,2.113667,0.001320,,,,,,,,,,,,,,,,,,,,,,,,,,0.061589,0.197045,2.149894,0.191399,0.078054,2.044260,,,,,,,,,,,,,,,,,,,,,,,,,0.111716,0.171576,2.207093,,,,,,,,,,0.157280,0.163134,2.035451,0.208920,0.155121,2.097510,0.199759,0.135279,2.190994,,,
539,1.497222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,1.502778,-143.128876,-4.750325,-109.395790,0.110238,0.105208,2.116138,0.001332,,,,,,,,,,,,,,,,,,,,,,,,,,0.059976,0.195601,2.154490,0.187096,0.075436,2.050320,,,,,,,,,,,,,,,,,,,,,,,,,0.109593,0.165989,2.208639,,,,0.110761,0.215010,2.093853,,,,0.157306,0.165583,2.039483,0.208212,0.156478,2.101750,,,,,,
542,1.505556,-142.817078,-4.881896,-109.203102,0.109530,0.105227,2.117304,0.001379,,,,,,,,,,,,,,,,,,,,,,,,,,0.059420,0.195427,2.156449,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109288,0.165527,2.210091,,,,0.110177,0.215139,2.095519,,,,0.157478,0.166921,2.040917,0.207869,0.156860,2.103229,,,,,,
543,1.508333,-142.910980,-4.994739,-108.686829,0.108131,0.104445,2.118910,0.000511,,,,,,,,,,,,,,,,,,,,,,,,,,0.059024,0.195162,2.158031,0.190430,0.082014,2.048319,,,,,,,,,,,,,,,,,,,,,,,,,0.108891,0.164736,2.211485,,,,0.109092,0.215005,2.096901,,,,0.157732,0.168265,2.042028,0.207354,0.157166,2.104571,,,,,,
544,1.511111,-142.111496,-4.968829,-109.195244,0.108683,0.104693,2.118982,0.001002,,,,,,,,,,,,,,,,,,,,,,,,,,0.058551,0.194446,2.159331,0.191410,0.083763,2.048330,,,,,,,,,,,,,,,,,,,,,,,,,0.108365,0.163948,2.212720,,,,0.108711,0.215425,2.098652,,,,0.157650,0.168594,2.043777,0.206749,0.157776,2.105703,,,,,,
545,1.513889,-141.377670,-4.786690,-109.327744,0.108767,0.105055,2.119533,0.001055,,,,,,,,,,,,,,,,,,,,,,,,,,0.058184,0.194260,2.160955,0.191792,0.085009,2.048717,,,,,,,,,,,,,,,,,,,,,,,,,0.107941,0.163330,2.214164,,,,0.108737,0.215810,2.100868,,,,0.157320,0.169256,2.045224,0.206291,0.158116,2.107212,,,,,,
546,1.516667,-141.534332,-4.552600,-107.813721,0.104890,0.104745,2.122492,0.001527,,,,,,,,,,,,,,,,,,,,,,,,,,0.057625,0.193958,2.162796,0.185837,0.082952,2.052593,,,,,,,,,,,,,,,,,,,,,,,,,0.107460,0.162667,2.215652,,,,0.108457,0.216353,2.102850,,,,0.154597,0.169783,2.047165,0.206462,0.158932,2.108726,,,,,,
547,1.519444,-141.154297,-4.449688,-107.626640,0.104184,0.105240,2.123841,0.001338,,,,,,,,,,,,,,,,,,,,,,,,,,0.057052,0.193313,2.164267,0.185306,0.083531,2.053504,,,,,,,,,,,,,,,,,,,,,,,,,0.107057,0.161935,2.216955,,,,0.107892,0.216408,2.104527,,,,0.154704,0.170611,2.048401,0.205997,0.159057,2.110178,,,,,,
548,1.522222,-140.032013,-5.173012,-110.478951,0.108747,0.105411,2.122432,0.001341,,,,,,,,,,,,,,,,,,,,,,,,,,0.056448,0.192511,2.165510,0.186161,0.081280,2.055935,,,,,,,,,,,,,,,,,,,,,,,,,0.106424,0.160894,2.218210,,,,0.107328,0.216331,2.106152,,,,0.154082,0.171194,2.049803,0.205504,0.159339,2.111416,,,,,,
549,1.525000,-139.514679,-5.316668,-110.882805,0.108909,0.105453,2.123078,0.001224,,,,,,,,,,,,,,,,,,,,,,,,,,0.055870,0.191764,2.166846,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105936,0.159997,2.219344,,,,0.106717,0.216453,2.107962,,,,0.152946,0.171413,2.051484,0.204986,0.159583,2.112832,,,,,,
550,1.527778,-138.942490,-4.206487,-106.668495,0.101356,0.105198,2.125329,0.001661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105595,0.159203,2.220881,,,,0.106364,0.216655,2.109946,,,,0.152644,0.172225,2.053146,0.204822,0.160034,2.114157,,,,,,
551,1.530556,-139.287857,-4.912850,-108.660797,0.104021,0.104872,2.127105,0.001295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185966,0.087095,2.056334,,,,,,,,,,,,,,,,,,,,,,,,,0.105245,0.158572,2.222238,,,,0.105837,0.216564,2.111531,,,,0.153493,0.173749,2.054377,0.204634,0.160361,2.115702,,,,,,
552,1.533333,-138.831543,-4.953604,-108.766113,0.103771,0.104861,2.127888,0.001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185711,0.087759,2.057086,,,,,,,,,,,,,,,,,,,,,,,,,0.104770,0.157938,2.223670,,,,0.105296,0.216559,2.113266,,,,0.153383,0.174513,2.055557,0.204236,0.160598,2.117075,,,,,,
553,1.536111,-138.570953,-5.303951,-109.406746,0.104363,0.104259,2.128877,0.001332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187217,0.088313,2.057778,,,,,,,,,,,,,,,,,,,,,,,,,0.104310,0.156947,2.224982,,,,0.104784,0.216616,2.115124,,,,0.152271,0.174560,2.057280,0.203767,0.160780,2.118557,,,,,,
554,1.538889,-137.692581,-4.740563,-108.800751,0.102859,0.104983,2.129460,0.001186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184848,0.089073,2.058668,,,,,,,,,,,,,,,,,,,,,,,,,0.103820,0.156057,2.226196,,,,0.104451,0.216939,2.117046,,,,0.153060,0.176048,2.058700,0.203328,0.160907,2.119808,,,,,,
555,1.541667,-137.248672,-5.128189,-109.747849,0.103992,0.104383,2.129900,0.001185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187148,0.089805,2.059361,,,,,,,,,,,,,,,,,,,,,,,,,0.103269,0.154783,2.227358,,,,0.103759,0.216734,2.118636,,,,0.153210,0.177102,2.060032,0.202942,0.161163,2.121194,,,,,,
556,1.544444,-136.223282,-5.187899,-109.988243,0.103985,0.104705,2.129558,0.001184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102613,0.153790,2.228450,,,,0.103202,0.216802,2.120461,,,,0.153659,0.178256,2.061273,0.202732,0.161639,2.122727,,,,,,
557,1.547222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,1.550000,-135.522171,-5.104253,-109.109650,0.101750,0.104941,2.132307,0.001338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102040,0.152898,2.231485,,,,0.102252,0.217238,2.124180,,,,0.151488,0.178564,2.064857,0.201919,0.162120,2.125506,,,,,,
559,1.552778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,1.555556,-135.110092,-5.331612,-110.051239,0.102186,0.104496,2.134712,0.001280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185541,0.093177,2.063684,,,,,,,,,,,,,,,,,,,,,,,,,0.101099,0.151069,2.233881,,,,0.101251,0.217409,2.127731,,,,0.150935,0.180002,2.067785,0.201011,0.162589,2.128340,,,,,,
561,1.558333,-134.533661,-5.320315,-110.254219,0.102051,0.104515,2.135288,0.001269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185410,0.093989,2.064548,,,,,,,,,,,,,,,,,,,,,,,,,0.100654,0.150150,2.235016,,,,0.100604,0.217323,2.129522,,,,0.151174,0.180946,2.069103,0.200653,0.162837,2.129738,,,,,,
562,1.561111,-134.195175,-5.347707,-110.466980,0.101775,0.104284,2.136366,0.001272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185306,0.094764,2.065392,,,,,,,,,,,,,,,,,,,,,,,,,0.100116,0.149199,2.236279,,,,0.100003,0.217229,2.131172,,,,0.150754,0.181092,2.071132,0.200515,0.163224,2.131326,,,,,,
563,1.563889,-133.664322,-5.513149,-110.473335,0.101352,0.104316,2.137222,0.001529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184962,0.094527,2.067332,,,,,,,,,,,,,,,,,,,,,,,,,0.099658,0.148483,2.237545,,,,0.099440,0.217279,2.132938,,,,0.149976,0.181997,2.072372,0.200181,0.163617,2.132750,,,,,,
564,1.566667,-132.789520,-5.546032,-110.880028,0.101489,0.104547,2.137208,0.001066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184868,0.094979,2.067684,,,,,,,,,,,,,,,,,,,,,,,,,0.099093,0.147363,2.238692,,,,0.098951,0.217181,2.134771,,,,0.150136,0.183011,2.073590,0.196174,0.161921,2.135260,,,,,,
565,1.569444,-132.476440,-5.697791,-110.767426,0.101068,0.104617,2.138592,0.001028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184832,0.095778,2.068516,,,,,,,,,,,,,,,,,,,,,,,,,0.098907,0.146791,2.240147,,,,0.098627,0.217385,2.136727,,,,0.149215,0.183240,2.075456,0.195863,0.162254,2.136547,,,,,,
566,1.572222,-132.277252,-6.014979,-111.101898,0.101120,0.104295,2.139778,0.001074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184557,0.096354,2.069530,,,,,,,,,,,,,,,,,,,,,,,,,0.098525,0.146062,2.241427,,,,0.097829,0.217016,2.138299,,,,0.148470,0.183531,2.077250,0.195608,0.162704,2.137905,,,,,,
567,1.575000,-131.919449,-6.188375,-111.289635,0.101138,0.104255,2.140763,0.001049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184309,0.097052,2.070350,,,,,,,,,,,,,,,,,,,,,,,,,0.098225,0.145340,2.242797,,,,0.097246,0.217056,2.140106,,,,0.148260,0.184085,2.078603,0.195496,0.163071,2.139354,,,,,,
568,1.577778,-132.022156,-6.706931,-112.298615,0.101725,0.102776,2.141665,0.000788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184170,0.099187,2.070807,,,,,,,,,,,,,,,,,,,,,,,,,0.097555,0.144015,2.243719,,,,0.095602,0.214665,2.140530,,,,0.148352,0.184516,2.080349,0.195247,0.163269,2.140765,,,,,,
569,1.580556,-131.193359,-6.028834,-111.411469,0.100420,0.104214,2.142857,0.000751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184038,0.100176,2.071666,,,,,,,,,,,,,,,,,,,,,,,,,0.097132,0.143198,2.244913,,,,0.096353,0.217213,2.143944,,,,0.148167,0.185208,2.081815,0.195065,0.163566,2.142130,,,,,,
570,1.583333,-131.157684,-6.812333,-112.251678,0.100688,0.102700,2.143612,0.000769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183861,0.101052,2.072472,,,,,,,,,,,,,,,,,,,,,,,,,0.096565,0.142166,2.246047,,,,0.094636,0.214560,2.144142,,,,0.147034,0.184853,2.083630,0.194551,0.163861,2.143588,,,,,,
571,1.586111,-130.661865,-7.009831,-113.071144,0.101650,0.102735,2.144048,0.000818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183747,0.100816,2.073815,,,,,,,,,,,,,,,,,,,,,,,,,0.096144,0.141459,2.247258,,,,0.094063,0.214540,2.145989,,,,0.147324,0.186606,2.085099,0.193942,0.163938,2.145045,,,,,,
572,1.588889,-130.116013,-7.095675,-113.191032,0.101535,0.102859,2.144758,0.000796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183467,0.101522,2.075024,,,,,,,,,,,,,,,,,,,,,,,,,0.095836,0.140554,2.248500,,,,0.093601,0.214628,2.147707,,,,0.147125,0.187435,2.086501,0.193745,0.164161,2.146417,,,,,,
573,1.591667,-129.719818,-7.203990,-113.227234,0.101220,0.102888,2.145902,0.000851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183245,0.102102,2.075697,,,,,,,,,,,,,,,,,,,,,,,,,0.095482,0.139913,2.249738,,,,0.093077,0.214632,2.149775,,,,0.146524,0.187805,2.088270,0.193473,0.164372,2.147904,,,,,,
574,1.594444,-129.706284,-7.055621,-112.369965,0.099108,0.102581,2.147586,0.001513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183055,0.102727,2.076552,,,,,,,,,,,,,,,,,,,,,,,,,0.095064,0.139156,2.250931,,,,0.092550,0.214789,2.151608,,,,0.144016,0.188373,2.090202,0.194102,0.165147,2.149541,,,,,,
575,1.597222,-128.998428,-7.198134,-112.628159,0.099268,0.102885,2.148226,0.001190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182820,0.104828,2.077085,,,,,,,,,,,,,,,,,,,,,,,,,0.094720,0.138331,2.252244,,,,0.092102,0.214742,2.153419,,,,0.142990,0.188887,2.091889,0.192019,0.164555,2.150869,,,,,,
576,1.600000,-128.605560,-7.423693,-112.813324,0.099134,0.102688,2.149101,0.001308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182560,0.105621,2.078092,,,,,,,,,,,,,,,,,,,,,,,,,0.094299,0.137410,2.253256,,,,0.091392,0.214351,2.155205,,,,0.142077,0.189012,2.093475,0.191977,0.164858,2.152180,,,,,,
577,1.602778,-127.708748,-6.955568,-112.592178,0.098461,0.103602,2.149900,0.001146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182262,0.106501,2.079131,,,,,,,,,,,,,,,,,,,,,,,,,0.093813,0.136438,2.254498,,,,0.091490,0.215706,2.157836,,,,0.141699,0.189625,2.095043,0.191555,0.165069,2.153697,,,,,,
578,1.605556,-127.356163,-7.077365,-112.627609,0.097646,0.103359,2.150940,0.001535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182095,0.106348,2.080413,,,,,,,,,,,,,,,,,,,,,,,,,0.093297,0.135554,2.255471,,,,0.090795,0.215475,2.159611,,,,0.142117,0.190775,2.096787,0.192572,0.165825,2.155360,,,,,,
579,1.608333,-126.531418,-7.302509,-113.265984,0.098807,0.104036,2.151059,0.000898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181850,0.106992,2.081292,,,,,,,,,,,,,,,,,,,,,,,,,0.093070,0.135157,2.256899,,,,0.090318,0.215470,2.161513,,,,0.144237,0.191968,2.097528,0.190776,0.165570,2.156628,,,,,,
580,1.611111,-126.056938,-7.290849,-113.276176,0.098469,0.104095,2.151973,0.000766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181372,0.107796,2.082885,,,,,,,,,,,,,,,,,,,,,,,,,0.092684,0.134210,2.258067,,,,0.090011,0.215620,2.163463,,,,0.144030,0.192197,2.099154,0.190300,0.165822,2.157974,,,,,,
581,1.613889,-125.511215,-7.327649,-113.439545,0.098149,0.104143,2.152672,0.000845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181132,0.108323,2.084164,,,,,,,,,,,,,,,,,,,,,,,,,0.092078,0.133200,2.258975,,,,0.089443,0.215561,2.165315,,,,0.143597,0.192770,2.100827,0.189853,0.166067,2.159446,,,,,,
582,1.616667,-125.169121,-7.554207,-113.729866,0.098134,0.104017,2.153660,0.000869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180878,0.109191,2.085248,,,,,,,,,,,,,,,,,,,,,,,,,0.091777,0.132444,2.260104,,,,0.088635,0.215154,2.167008,,,,0.143212,0.193411,2.102549,0.189360,0.166333,2.161009,,,,,,
583,1.619444,-124.793694,-7.768495,-113.807419,0.097831,0.103976,2.154628,0.000897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180623,0.109800,2.085809,,,,,,,,,,,,,,,,,,,,,,,,,0.091394,0.131648,2.261389,,,,0.087956,0.214926,2.168683,,,,0.142407,0.194017,2.103959,0.188990,0.166524,2.162349,,,,,,
584,1.622222,-124.295319,-7.828775,-113.833237,0.097394,0.104043,2.155527,0.000894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180298,0.110630,2.087157,,,,,,,,,,,,,,,,,,,,,,,,,0.091035,0.130849,2.262448,,,,0.087450,0.214752,2.170559,,,,0.141894,0.194634,2.105651,0.188319,0.166591,2.163833,,,,,,
585,1.625000,-123.580322,-7.759418,-113.723267,0.096754,0.104254,2.156158,0.000927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180085,0.111479,2.087840,,,,,,,,,,,,,,,,,,,,,,,,,0.090510,0.129624,2.263315,,,,0.087135,0.215036,2.172717,,,,0.141396,0.195003,2.107245,0.187762,0.166758,2.165173,,,,,,
586,1.627778,-123.679207,-7.675627,-113.488754,0.095800,0.104312,2.158219,0.000755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180026,0.113630,2.087834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086577,0.214858,2.174365,,,,0.140918,0.195531,2.108969,0.187345,0.166963,2.166837,,,,,,
587,1.630556,-123.040489,-7.941624,-113.855728,0.095945,0.103952,2.158571,0.000785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179900,0.114475,2.088873,,,,,,,,,,,,,,,,,,,,,,,,,0.089896,0.128225,2.265631,,,,0.085712,0.214231,2.176017,,,,0.140590,0.196143,2.110676,0.186834,0.167033,2.168390,,,,,,
588,1.633333,-122.880135,-8.087704,-113.823738,0.095453,0.103983,2.160165,0.000705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179528,0.115206,2.090071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085069,0.214097,2.177850,,,,0.140150,0.196597,2.112354,0.186446,0.167300,2.169732,,,,,,
589,1.636111,-122.417183,-8.130890,-113.853958,0.095014,0.103881,2.161054,0.000647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179239,0.115795,2.091158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084618,0.213895,2.179728,,,,0.139432,0.196842,2.113934,0.185844,0.167138,2.171024,,,,,,
590,1.638889,-121.730965,-7.933805,-114.001915,0.094342,0.104029,2.161537,0.000662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179079,0.116630,2.092069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084208,0.213925,2.181687,,,,0.138808,0.197237,2.115628,0.185018,0.167045,2.172691,,,,,,
591,1.641667,-121.227921,-8.106337,-114.105240,0.094254,0.104135,2.162390,0.000756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178845,0.117569,2.092923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083689,0.213788,2.183488,,,,0.138451,0.197928,2.117341,0.184800,0.167437,2.174231,,,,,,
592,1.644444,-120.826591,-8.630382,-114.333717,0.094587,0.103805,2.163396,0.000784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178565,0.118528,2.093862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082848,0.213087,2.185167,,,,0.138157,0.198571,2.119099,0.184741,0.167949,2.175668,,,,,,
593,1.647222,-120.115532,-8.550990,-114.489342,0.093941,0.103888,2.163703,0.000517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178110,0.119783,2.094789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082186,0.212785,2.186754,,,,0.137538,0.198959,2.120806,0.184040,0.167912,2.177021,,,,,,
594,1.650000,-120.049088,-9.386919,-114.428650,0.094304,0.103552,2.165277,0.000600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177699,0.120939,2.095799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081717,0.212717,2.188786,0.054915,0.197256,2.125565,0.136951,0.199572,2.122515,0.187672,0.169895,2.178183,,,,,,
595,1.652778,-120.243149,-9.023818,-114.576538,0.093453,0.103362,2.167357,0.000786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177868,0.119752,2.098125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081248,0.212651,2.190655,0.054371,0.197407,2.127180,0.136100,0.199616,2.124492,0.185557,0.169416,2.180626,,,,,,
596,1.655556,-119.905434,-9.063457,-114.692131,0.093135,0.103451,2.168361,0.001343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177600,0.120346,2.099418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080728,0.212467,2.192310,0.053852,0.197695,2.128759,0.135886,0.200351,2.125931,0.185304,0.168172,2.181058,,,,,,
597,1.658333,-119.142067,-9.649597,-115.037338,0.093675,0.103394,2.168818,0.000798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177236,0.121137,2.099878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079929,0.211951,2.194186,0.053293,0.197967,2.130525,0.135120,0.200444,2.127999,0.182314,0.168911,2.182966,,,,,,
598,1.661111,-118.666229,-9.305759,-114.868538,0.092428,0.103279,2.169589,0.000963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177034,0.121853,2.100799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079277,0.211833,2.195821,0.052759,0.198252,2.132233,0.134601,0.200885,2.129604,0.184360,0.168678,2.183983,,,,,,
599,1.663889,-118.468597,-9.731757,-115.010330,0.092658,0.103324,2.170893,0.000726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176775,0.122960,2.101823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078807,0.211523,2.197673,0.052371,0.198490,2.133766,0.134047,0.201333,2.131274,0.181131,0.169072,2.186020,,,,,,
600,1.666667,-117.532692,-9.630716,-115.174515,0.092240,0.103465,2.171074,0.001342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176542,0.124304,2.102930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078300,0.211455,2.199620,0.051866,0.198625,2.135351,0.133753,0.201716,2.133305,0.183225,0.169993,2.187992,,,,,,
601,1.669444,-117.056137,-10.021739,-115.157425,0.092369,0.103771,2.172050,0.001263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176225,0.125904,2.103833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077889,0.211535,2.201509,0.051242,0.198811,2.137131,0.133332,0.202319,2.135047,0.182707,0.170056,2.189454,,,,,,
602,1.672222,-116.359489,-9.974005,-115.444321,0.091765,0.103571,2.172386,0.001195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175851,0.126670,2.104992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077044,0.210699,2.202996,0.050721,0.199198,2.138738,0.132758,0.202870,2.136739,0.182187,0.170185,2.191011,,,,,,
603,1.675000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,1.677778,-116.137108,-10.260569,-115.521805,0.090980,0.103296,2.175308,0.001195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175224,0.127229,2.107987,,,,,,,,,,,,,0.009973,0.113399,2.106211,,,,,,,,,,,,,,,,0.075921,0.210353,2.206743,0.049625,0.199276,2.142060,0.131506,0.203440,2.140050,0.181331,0.170417,2.193973,,,,,,
605,1.680556,-115.833382,-10.236479,-115.711113,0.090470,0.103235,2.176404,0.001107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174806,0.127742,2.109621,,,,,,,,,,,,,0.009753,0.113653,2.107162,,,,,,,,,,,,,,,,0.075368,0.209966,2.208375,0.049053,0.199445,2.143519,0.130985,0.203723,2.141791,0.180835,0.170496,2.195427,,,,,,
606,1.683333,-114.725189,-10.704677,-115.647934,0.090903,0.103694,2.176399,0.001274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174450,0.129955,2.109577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074915,0.209705,2.210285,0.048490,0.199465,2.145259,0.130810,0.204840,2.143811,0.180311,0.170509,2.196790,,,,,,
607,1.686111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,1.688889,-113.853081,-11.501361,-115.675865,0.090421,0.103253,2.177929,0.000937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173069,0.132116,2.111261,,,,,,,,,,,,,0.008921,0.114660,2.110092,,,,,,,,,,,,,,,,0.073322,0.208530,2.213558,0.047418,0.199707,2.148616,0.129427,0.204504,2.147047,0.179657,0.169736,2.198913,,,,,,
609,1.691667,-113.288803,-11.412902,-116.456802,0.090813,0.103498,2.178734,0.000648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172763,0.132822,2.112545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072887,0.208248,2.215272,0.046959,0.199819,2.150267,0.128924,0.205313,2.148906,0.176918,0.170318,2.200880,,,,,,
610,1.694444,-112.850739,-11.466992,-116.053383,0.090051,0.103610,2.179957,0.000604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172606,0.133453,2.113865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072465,0.208090,2.217228,0.046262,0.199940,2.152142,0.128436,0.205893,2.150635,0.176343,0.170233,2.202152,,,,,,
