Format Version,1.23,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,
,Name,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,
,ID,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,,
477,1.325,,,,,,,,
478,1.327778,,,,,,,,
479,1.330556,,,,,,,,
480,1.333333,,,,,,,,
481,1.336111,,,,,,,,
482,1.338889,,,,,,,,
483,1.341667,,,,,,,,
484,1.344444,,,,,,,,
485,1.347222,,,,,,,,
486,1.35,,,,,,,,
487,1.352778,,,,,,,,
488,1.355556,,,,,,,,
489,1.358333,,,,,,,,
490,1.361111,,,,,,,,
491,1.363889,,,,,,,,
492,1.366667,,,,,,,,
493,1.369444,,,,,,,,
494,1.372222,,,,,,,,
495,1.375,,,,,,,,
496,1.377778,,,,,,,,
497,1.380556,,,,,,,,
498,1.383333,,,,,,,,
499,1.386111,,,,,,,,
500,1.388889,,,,,,,,
501,1.391667,,,,,,,,
502,1.394444,,,,,,,,
503,1.397222,,,,,,,,
504,1.4,,,,,,,,
505,1.402778,,,,,,,,
506,1.405556,,,,,,,,
507,1.408333,,,,,,,,
508,1.411111,,,,,,,,
509,1.413889,,,,,,,,
510,1.416667,,,,,,,,
511,1.419444,,,,,,,,
512,1.422222,,,,,,,,
513,1.425,,,,,,,,
514,1.427778,,,,,,,,
515,1.430556,,,,,,,,
516,1.433333,,,,,,,,
517,1.436111,,,,,,,,
518,1.438889,,,,,,,,
519,1.441667,,,,,,,,
520,1.444444,,,,,,,,
521,1.447222,,,,,,,,
522,1.45,,,,,,,,
523,1.452778,,,,,,,,
524,1.455556,,,,,,,,
525,1.458333,,,,,,,,
526,1.461111,,,,,,,,
527,1.463889,,,,,,,,
528,1.466667,,,,,,,,
529,1.469444,,,,,,,,
530,1.472222,,,,,,,,
531,1.475,,,,,,,,
532,1.477778,,,,,,,,
533,1.480556,,,,,,,,
534,1.483333,,,,,,,,
535,1.486111,,,,,,,,
536,1.488889,,,,,,,,
537,1.491667,,,,,,,,
538,1.494444,,,,,,,,
539,1.497222,,,,,,,,
540,1.5,,,,,,,,
541,1.502778,,,,,,,,
542,1.505556,,,,,,,,
543,1.508333,,,,,,,,
544,1.511111,,,,,,,,
545,1.513889,,,,,,,,
546,1.516667,,,,,,,,
547,1.519444,,,,,,,,
548,1.522222,,,,,,,,
549,1.525,,,,,,,,
550,1.527778,,,,,,,,
551,1.530556,,,,,,,,
552,1.533333,,,,,,,,
553,1.536111,,,,,,,,
554,1.538889,,,,,,,,
555,1.541667,,,,,,,,
556,1.544444,,,,,,,,
557,1.547222,,,,,,,,
558,1.55,,,,,,,,
559,1.552778,,,,,,,,
560,1.555556,,,,,,,,
561,1.558333,,,,,,,,
562,1.561111,,,,,,,,
563,1.563889,,,,,,,,
564,1.566667,,,,,,,,
565,1.569444,,,,,,,,
566,1.572222,,,,,,,,
567,1.575,,,,,,,,
568,1.577778,,,,,,,,
569,1.580556,,,,,,,,
570,1.583333,,,,,,,,
571,1.586111,,,,,,,,
572,1.588889,,,,,,,,
573,1.591667,,,,,,,,
574,1.594444,,,,,,,,
575,1.597222,,,,,,,,
576,1.6,,,,,,,,
577,1.602778,,,,,,,,
578,1.605556,,,,,,,,
579,1.608333,,,,,,,,
580,1.611111,,,,,,,,
581,1.613889,,,,,,,,
582,1.616667,,,,,,,,
583,1.619444,,,,,,,,
584,1.622222,,,,,,,,
585,1.625,,,,,,,,
586,1.627778,,,,,,,,
587,1.630556,,,,,,,,
588,1.633333,,,,,,,,
589,1.636111,,,,,,,,
590,1.638889,,,,,,,,
591,1.641667,,,,,,,,
592,1.644444,,,,,,,,
593,1.647222,,,,,,,,
594,1.65,,,,,,,,
595,1.652778,,,,,,,,
596,1.655556,,,,,,,,
597,1.658333,,,,,,,,
598,1.661111,,,,,,,,
599,1.663889,,,,,,,,
600,1.666667,,,,,,,,
601,1.669444,,,,,,,,
602,1.672222,,,,,,,,
603,1.675,,,,,,,,
604,1.677778,,,,,,,,
605,1.680556,,,,,,,,
606,1.683333,,,,,,,,
607,1.686111,,,,,,,,
608,1.688889,,,,,,,,
609,1.691667,,,,,,,,
610,1.694444,,,,,,,,
611,1.697222,,,,,,,,
612,1.7,,,,,,,,
613,1.702778,,,,,,,,
614,1.705556,,,,,,,,
615,1.708333,,,,,,,,
616,1.711111,,,,,,,,
617,1.713889,,,,,,,,
618,1.716667,,,,,,,,
619,1.719444,,,,,,,,
620,1.722222,,,,,,,,
621,1.725,,,,,,,,
622,1.727778,,,,,,,,
623,1.730556,,,,,,,,
624,1.733333,,,,,,,,
625,1.736111,,,,,,,,
626,1.738889,,,,,,,,
627,1.741667,,,,,,,,
628,1.744444,,,,,,,,
629,1.747222,,,,,,,,
630,1.75,,,,,,,,
631,1.752778,,,,,,,,
632,1.755556,,,,,,,,
633,1.758333,,,,,,,,
634,1.761111,,,,,,,,
635,1.763889,,,,,,,,
636,1.766667,,,,,,,,
637,1.769444,,,,,,,,
638,1.772222,,,,,,,,
639,1.775,,,,,,,,
640,1.777778,,,,,,,,
641,1.780556,,,,,,,,
642,1.783333,,,,,,,,
643,1.786111,,,,,,,,
644,1.788889,,,,,,,,
645,1.791667,,,,,,,,
646,1.794444,,,,,,,,
647,1.797222,,,,,,,,
648,1.8,,,,,,,,
649,1.802778,,,,,,,,
650,1.805556,,,,,,,,
651,1.808333,,,,,,,,
652,1.811111,,,,,,,,
653,1.813889,,,,,,,,
654,1.816667,,,,,,,,
655,1.819444,,,,,,,,
656,1.822222,,,,,,,,
657,1.825,,,,,,,,
658,1.827778,,,,,,,,
659,1.830556,,,,,,,,
660,1.833333,,,,,,,,
661,1.836111,,,,,,,,
662,1.838889,,,,,,,,
663,1.841667,,,,,,,,
664,1.844444,,,,,,,,
665,1.847222,,,,,,,,
666,1.85,,,,,,,,
667,1.852778,,,,,,,,
668,1.855556,,,,,,,,
669,1.858333,,,,,,,,
670,1.861111,,,,,,,,
671,1.863889,,,,,,,,
672,1.866667,,,,,,,,
673,1.869444,,,,,,,,
674,1.872222,,,,,,,,
675,1.875,,,,,,,,
676,1.877778,,,,,,,,
677,1.880556,,,,,,,,
678,1.883333,,,,,,,,
679,1.886111,,,,,,,,
680,1.888889,,,,,,,,
681,1.891667,,,,,,,,
682,1.894444,,,,,,,,
683,1.897222,,,,,,,,
684,1.9,,,,,,,,
685,1.902778,,,,,,,,
686,1.905556,,,,,,,,
687,1.908333,,,,,,,,
688,1.911111,,,,,,,,
689,1.913889,,,,,,,,
690,1.916667,,,,,,,,
691,1.919444,,,,,,,,
692,1.922222,,,,,,,,
693,1.925,,,,,,,,
694,1.927778,,,,,,,,
695,1.930556,,,,,,,,
696,1.933333,,,,,,,,
697,1.936111,,,,,,,,
698,1.938889,,,,,,,,
699,1.941667,,,,,,,,
700,1.944444,,,,,,,,
701,1.947222,,,,,,,,
702,1.95,,,,,,,,
703,1.952778,,,,,,,,
704,1.955556,,,,,,,,
705,1.958333,,,,,,,,
706,1.961111,,,,,,,,
707,1.963889,,,,,,,,
708,1.966667,,,,,,,,
709,1.969444,,,,,,,,
710,1.972222,,,,,,,,
711,1.975,,,,,,,,
712,1.977778,,,,,,,,
713,1.980556,,,,,,,,
714,1.983333,,,,,,,,
715,1.986111,,,,,,,,
716,1.988889,,,,,,,,
717,1.991667,,,,,,,,
718,1.994444,,,,,,,,
719,1.997222,,,,,,,,
720,2,,,,,,,,
721,2.002778,,,,,,,,
722,2.005556,,,,,,,,
723,2.008333,,,,,,,,
724,2.011111,,,,,,,,
725,2.013889,,,,,,,,
726,2.016667,,,,,,,,
727,2.019444,,,,,,,,
728,2.022222,,,,,,,,
729,2.025,,,,,,,,
730,2.027778,,,,,,,,
731,2.030556,,,,,,,,
732,2.033333,,,,,,,,
733,2.036111,,,,,,,,
734,2.038889,,,,,,,,
735,2.041667,,,,,,,,
736,2.044444,,,,,,,,
737,2.047222,,,,,,,,
738,2.05,,,,,,,,
739,2.052778,,,,,,,,
740,2.055556,,,,,,,,
741,2.058333,,,,,,,,
742,2.061111,,,,,,,,
743,2.063889,,,,,,,,
744,2.066667,,,,,,,,
745,2.069444,,,,,,,,
746,2.072222,,,,,,,,
747,2.075,,,,,,,,
748,2.077778,,,,,,,,
749,2.080556,,,,,,,,
750,2.083333,,,,,,,,
751,2.086111,,,,,,,,
752,2.088889,,,,,,,,
753,2.091667,,,,,,,,
754,2.094444,,,,,,,,
755,2.097222,,,,,,,,
756,2.1,,,,,,,,
